-7.044575691223144531e+00,-7.124306678771972656e+00
-7.215929508209228516e+00,-7.116982936859130859e+00
-7.101059913635253906e+00,-6.875440120697021484e+00
-7.847928047180175781e+00,-7.448093891143798828e+00
-7.781666755676269531e+00,-7.013327598571777344e+00
-7.875269412994384766e+00,-7.069089889526367188e+00
-8.434861183166503906e+00,-7.431108474731445312e+00
-8.723537445068359375e+00,-7.042862892150878906e+00
-9.264979362487792969e+00,-7.550951480865478516e+00
-1.058763122558593750e+01,-7.316462039947509766e+00
