-7.714537143707275391e+00,-7.696593761444091797e+00
-7.381530761718750000e+00,-7.089890956878662109e+00
-7.277562141418457031e+00,-6.857569694519042969e+00
-7.859620571136474609e+00,-7.412499427795410156e+00
-7.507367134094238281e+00,-6.855727195739746094e+00
-8.059710502624511719e+00,-7.221129894256591797e+00
-8.440944671630859375e+00,-7.342496395111083984e+00
-8.192860603332519531e+00,-7.092231750488281250e+00
-8.650793075561523438e+00,-7.021563053131103516e+00
-1.050087165832519531e+01,-7.153632640838623047e+00
