-7.371646881103515625e+00,-7.348634719848632812e+00
-7.217354297637939453e+00,-7.329495906829833984e+00
-7.242295265197753906e+00,-7.420512199401855469e+00
-7.111131191253662109e+00,-7.515618324279785156e+00
-7.448907375335693359e+00,-8.098015785217285156e+00
-7.575174331665039062e+00,-8.585523605346679688e+00
-7.154307365417480469e+00,-8.349067687988281250e+00
-7.458116054534912109e+00,-8.883467674255371094e+00
-6.938805103302001953e+00,-8.453562736511230469e+00
-7.256285190582275391e+00,-9.184728622436523438e+00
