-7.039085865020751953e+00,-7.337293148040771484e+00
-7.157988071441650391e+00,-7.209253311157226562e+00
-7.136315345764160156e+00,-7.113141536712646484e+00
-7.558068752288818359e+00,-7.490468978881835938e+00
-7.986540317535400391e+00,-7.234403133392333984e+00
-7.690722942352294922e+00,-6.899517059326171875e+00
-8.518063545227050781e+00,-7.311206817626953125e+00
-8.696563720703125000e+00,-7.283038139343261719e+00
-9.927884101867675781e+00,-7.342498779296875000e+00
-1.052203273773193359e+01,-7.461356163024902344e+00
