-7.528853893280029297e+00,-7.179345130920410156e+00
-7.579644680023193359e+00,-7.576611042022705078e+00
-7.037258148193359375e+00,-7.065894603729248047e+00
-7.209485054016113281e+00,-7.864688873291015625e+00
-6.820571899414062500e+00,-7.553616046905517578e+00
-6.896183967590332031e+00,-7.675757408142089844e+00
-7.017052650451660156e+00,-8.174842834472656250e+00
-7.285365581512451172e+00,-8.664641380310058594e+00
-6.965092182159423828e+00,-8.966740608215332031e+00
-7.162094593048095703e+00,-9.207462310791015625e+00
