-7.492841243743896484e+00,-7.382342338562011719e+00
-7.005000114440917969e+00,-7.046427726745605469e+00
-7.038111686706542969e+00,-7.346484661102294922e+00
-7.542854785919189453e+00,-8.033035278320312500e+00
-7.367363929748535156e+00,-7.939153194427490234e+00
-7.153760433197021484e+00,-8.066988945007324219e+00
-6.860951900482177734e+00,-7.921414852142333984e+00
-7.270575523376464844e+00,-8.491707801818847656e+00
-7.132463455200195312e+00,-8.789476394653320312e+00
-7.134055137634277344e+00,-1.009417629241943359e+01
