-7.456645965576171875e+00,-6.972591400146484375e+00
-7.417519092559814453e+00,-7.486057281494140625e+00
-7.138545989990234375e+00,-7.565120697021484375e+00
-6.928849697113037109e+00,-7.394896507263183594e+00
-7.211160659790039062e+00,-7.807159423828125000e+00
-7.304211139678955078e+00,-8.029750823974609375e+00
-6.966107845306396484e+00,-8.222672462463378906e+00
-7.451983451843261719e+00,-9.004776954650878906e+00
-7.501663208007812500e+00,-9.178400039672851562e+00
-7.150964736938476562e+00,-9.651360511779785156e+00
