-7.380082607269287109e+00,-7.564951419830322266e+00
-7.132556915283203125e+00,-7.033127307891845703e+00
-7.570591449737548828e+00,-6.818754196166992188e+00
-8.106203079223632812e+00,-7.350968360900878906e+00
-8.263484001159667969e+00,-7.373863220214843750e+00
-8.011340141296386719e+00,-7.049683570861816406e+00
-8.125020027160644531e+00,-7.154236793518066406e+00
-8.706569671630859375e+00,-7.342521190643310547e+00
-9.445600509643554688e+00,-7.237087249755859375e+00
-9.883724212646484375e+00,-6.965907573699951172e+00
