t,evidence
0.4,0.20108175931799163
0.8,0.40216351863598326
1.2000000000000002,0.603245277953975
4.4,-0.4787361812964632
4.8,-0.9574723625929265
5.2,-1.43620854388939
5.6,-1.914944725185853
8.4,-0.25213020109164497
8.8,-0.5042604021832899
12.4,0.8808996999324465
12.8,1.761799399864893
13.2,2.64269909979734
16.4,-0.9319481417060997
16.8,-1.8638962834121995
20.4,0.4276877395228099
20.8,0.8553754790456198
21.2,1.2830632185684299
21.6,1.7107509580912397
22.0,2.1384386976140495
24.4,-0.025524220886826644
24.8,-0.05104844177365329
25.2,-0.07657266266047993
25.6,-0.10209688354730657
26.0,-0.12762110443413321
26.4,-0.15314532532095984
28.4,-0.4787361812964632
28.8,-0.9574723625929265
32.4,-0.7053421615012816
32.8,-1.4106843230025632
33.2,-2.116026484503845
33.6,-2.8213686460051264
36.4,0.6542937197276282
36.8,1.3085874394552564
37.2,1.9628811591828847
40.4,1.107505680137265
40.8,2.21501136027453
41.2,3.322517040411795
44.4,-0.7053421615012816
44.8,-1.4106843230025632
48.4,0.6542937197276282
48.8,1.3085874394552564
49.2,1.9628811591828847
52.4,-0.025524220886826644
52.8,-0.05104844177365329
53.2,-0.07657266266047993
53.6,-0.10209688354730657
54.0,-0.12762110443413321
54.4,-0.15314532532095984
56.4,0.20108175931799163
56.8,0.40216351863598326
57.2,0.603245277953975
60.4,1.107505680137265
60.8,2.21501136027453
61.2,3.322517040411795
64.4,0.4276877395228099
64.8,0.8553754790456198
65.2,1.2830632185684299
65.6,1.7107509580912397
66.0,2.1384386976140495
68.4,-0.25213020109164497
68.8,-0.5042604021832899
69.2,-0.7563906032749349
69.6,-1.0085208043665799
70.0,-1.2606510054582247
70.4,-1.5127812065498696
72.4,0.8808996999324465
72.8,1.761799399864893
73.2,2.64269909979734
73.6,3.523598799729786
76.4,-0.9319481417060997
76.8,-1.8638962834121995
77.2,-2.7958444251182994
80.4,0.20108175931799163
80.8,0.40216351863598326
81.2,0.603245277953975
81.6,0.8043270372719665
82.0,1.005408796589958
82.4,1.2064905559079497
84.4,1.107505680137265
84.8,2.21501136027453
85.2,3.322517040411795
88.4,0.4276877395228099
88.8,0.8553754790456198
89.2,1.2830632185684299
89.6,1.7107509580912397
92.4,-0.9319481417060997
92.8,-1.8638962834121995
93.2,-2.7958444251182994
96.4,-0.25213020109164497
96.8,-0.5042604021832899
97.2,-0.7563906032749349
97.6,-1.0085208043665799
98.0,-1.2606510054582247
100.4,0.8808996999324465
100.8,1.761799399864893
104.4,-0.025524220886826644
104.8,-0.05104844177365329
108.4,0.6542937197276282
108.8,1.3085874394552564
109.2,1.9628811591828847
109.6,2.6171748789105127
110.0,3.271468598638141
112.4,0.20108175931799163
112.8,0.40216351863598326
113.2,0.603245277953975
113.6,0.8043270372719665
116.4,-0.7053421615012816
120.4,1.107505680137265
120.8,2.21501136027453
121.2,3.322517040411795
124.4,-0.25213020109164497
128.4,0.6542937197276282
128.8,1.3085874394552564
132.4,-0.25213020109164497
132.8,-0.5042604021832899
136.4,-0.25213020109164497
136.8,-0.5042604021832899
140.4,0.6542937197276282
140.8,1.3085874394552564
141.2,1.9628811591828847
144.4,-0.4787361812964632
144.8,-0.9574723625929265
145.2,-1.43620854388939
145.6,-1.914944725185853
148.4,0.6542937197276282
148.8,1.3085874394552564
149.2,1.9628811591828847
152.4,-0.9319481417060997
156.4,-0.4787361812964632
156.8,-0.9574723625929265
160.4,-0.7053421615012816
160.8,-1.4106843230025632
161.2,-2.116026484503845
164.4,1.107505680137265
164.8,2.21501136027453
168.4,0.8808996999324465
168.8,1.761799399864893
169.2,2.64269909979734
172.4,0.8808996999324465
172.8,1.761799399864893
173.2,2.64269909979734
173.6,3.523598799729786
176.4,-0.025524220886826644
176.8,-0.05104844177365329
180.4,0.4276877395228099
180.8,0.8553754790456198
181.2,1.2830632185684299
181.6,1.7107509580912397
184.4,0.20108175931799163
184.8,0.40216351863598326
185.2,0.603245277953975
188.4,0.4276877395228099
188.8,0.8553754790456198
189.2,1.2830632185684299
189.6,1.7107509580912397
192.4,-0.9319481417060997
192.8,-1.8638962834121995
196.4,0.4276877395228099
196.8,0.8553754790456198
197.2,1.2830632185684299
197.6,1.7107509580912397
198.0,2.1384386976140495
200.4,1.107505680137265
204.4,0.8808996999324465
204.8,1.761799399864893
205.2,2.64269909979734
208.4,-0.025524220886826644
208.8,-0.05104844177365329
212.4,-0.7053421615012816
212.8,-1.4106843230025632
216.4,0.20108175931799163
216.8,0.40216351863598326
