t,evidence
0.4,-0.093401163413063
0.8,-0.186802326826126
1.2000000000000002,-0.280203490239189
1.6,-0.373604653652252
2.0,-0.46700581706531497
4.4,-0.11106706964269751
4.8,-0.22213413928539502
5.2,-0.3332012089280926
5.6,-0.44426827857079004
6.0,-0.5553353482134875
6.4,-0.666402417856185
8.4,-0.10517843423281932
8.8,-0.21035686846563864
9.2,-0.315535302698458
12.4,-0.0757352571834285
12.8,-0.151470514366857
16.4,-0.12284434046245384
16.8,-0.24568868092490767
20.4,-0.08751252800318483
20.8,-0.17502505600636967
21.2,-0.2625375840095545
21.6,-0.35005011201273933
24.4,-0.09928979882294116
24.8,-0.19857959764588232
25.2,-0.2978693964688235
25.6,-0.39715919529176463
28.4,-0.11106706964269751
28.8,-0.22213413928539502
29.2,-0.3332012089280926
32.4,-0.11695570505257567
32.8,-0.23391141010515135
33.2,-0.35086711515772706
33.6,-0.4678228202103027
34.0,-0.5847785252628783
36.4,-0.08162389259330666
36.8,-0.16324778518661331
37.2,-0.24487167777992
37.6,-0.32649557037322663
40.4,-0.06984662177355032
40.8,-0.13969324354710064
41.2,-0.209539865320651
41.6,-0.2793864870942013
44.4,-0.11695570505257567
44.8,-0.23391141010515135
48.4,-0.08162389259330666
48.8,-0.16324778518661331
49.2,-0.24487167777992
52.4,-0.09928979882294116
52.8,-0.19857959764588232
53.2,-0.2978693964688235
53.6,-0.39715919529176463
54.0,-0.4964489941147058
54.4,-0.5957387929376469
56.4,-0.093401163413063
56.8,-0.186802326826126
60.4,-0.08751252800318483
60.8,-0.17502505600636967
61.2,-0.2625375840095545
64.4,-0.10517843423281932
64.8,-0.21035686846563864
65.2,-0.315535302698458
65.6,-0.4207137369312773
66.0,-0.5258921711640966
68.4,-0.0757352571834285
68.8,-0.151470514366857
69.2,-0.2272057715502855
72.4,-0.12284434046245384
72.8,-0.24568868092490767
73.2,-0.36853302138736155
76.4,-0.093401163413063
76.8,-0.186802326826126
77.2,-0.280203490239189
77.6,-0.373604653652252
80.4,-0.06984662177355032
80.8,-0.13969324354710064
81.2,-0.209539865320651
81.6,-0.2793864870942013
84.4,-0.08751252800318483
84.8,-0.17502505600636967
85.2,-0.2625375840095545
88.4,-0.10517843423281932
88.8,-0.21035686846563864
89.2,-0.315535302698458
89.6,-0.4207137369312773
90.0,-0.5258921711640966
92.4,-0.0757352571834285
92.8,-0.151470514366857
93.2,-0.2272057715502855
93.6,-0.302941028733714
96.4,-0.09928979882294116
96.8,-0.19857959764588232
100.4,-0.08162389259330666
100.8,-0.16324778518661331
101.2,-0.24487167777992
101.6,-0.32649557037322663
102.0,-0.4081194629665333
104.4,-0.093401163413063
104.8,-0.186802326826126
105.2,-0.280203490239189
105.6,-0.373604653652252
106.0,-0.46700581706531497
106.4,-0.5604069804783779
108.4,-0.11695570505257567
108.8,-0.23391141010515135
109.2,-0.35086711515772706
112.4,-0.06984662177355032
112.8,-0.13969324354710064
113.2,-0.209539865320651
113.6,-0.2793864870942013
114.0,-0.3492331088677516
116.4,-0.10517843423281932
116.8,-0.21035686846563864
120.4,-0.08162389259330666
120.8,-0.16324778518661331
121.2,-0.24487167777992
124.4,-0.10517843423281932
124.8,-0.21035686846563864
125.2,-0.315535302698458
125.6,-0.4207137369312773
128.4,-0.10517843423281932
128.8,-0.21035686846563864
132.4,-0.08162389259330666
132.8,-0.16324778518661331
133.2,-0.24487167777992
136.4,-0.11106706964269751
136.8,-0.22213413928539502
137.2,-0.3332012089280926
137.6,-0.44426827857079004
138.0,-0.5553353482134875
140.4,-0.08162389259330666
140.8,-0.16324778518661331
141.2,-0.24487167777992
141.6,-0.32649557037322663
144.4,-0.12284434046245384
144.8,-0.24568868092490767
148.4,-0.11106706964269751
148.8,-0.22213413928539502
149.2,-0.3332012089280926
152.4,-0.11695570505257567
152.8,-0.23391141010515135
153.2,-0.35086711515772706
156.4,-0.06984662177355032
156.8,-0.13969324354710064
157.2,-0.209539865320651
157.6,-0.2793864870942013
160.4,-0.0757352571834285
160.8,-0.151470514366857
161.2,-0.2272057715502855
161.6,-0.302941028733714
164.4,-0.0757352571834285
164.8,-0.151470514366857
165.2,-0.2272057715502855
168.4,-0.09928979882294116
168.8,-0.19857959764588232
172.4,-0.08751252800318483
172.8,-0.17502505600636967
173.2,-0.2625375840095545
176.4,-0.093401163413063
176.8,-0.186802326826126
177.2,-0.280203490239189
177.6,-0.373604653652252
180.4,-0.08751252800318483
180.8,-0.17502505600636967
181.2,-0.2625375840095545
181.6,-0.35005011201273933
