t,evidence
0.4,0.4285504542623715
0.8,0.857100908524743
1.2000000000000002,1.2856513627871144
1.6,1.714201817049486
4.4,-0.3886464625727031
4.8,-0.7772929251454062
8.4,-0.11624749029434489
8.8,-0.23249498058868978
9.2,-0.3487424708830347
12.4,1.245747371097446
12.8,2.491494742194892
16.4,-0.9334444071294196
20.4,0.7009494265407297
20.8,1.4018988530814593
21.2,2.1028482796221892
21.6,2.8037977061629187
24.4,0.1561514819840133
24.8,0.3123029639680266
28.4,-0.3886464625727031
32.4,-0.6610454348510614
32.8,-1.3220908697021228
36.4,0.9733483988190879
36.8,1.9466967976381757
40.4,1.5181463433758042
40.8,3.0362926867516085
44.4,-0.6610454348510614
48.4,0.9733483988190879
48.8,1.9466967976381757
52.4,0.1561514819840133
52.8,0.3123029639680266
53.2,0.46845444595203994
53.6,0.6246059279360532
56.4,0.4285504542623715
56.8,0.857100908524743
60.4,1.5181463433758042
60.8,3.0362926867516085
64.4,0.7009494265407297
64.8,1.4018988530814593
65.2,2.1028482796221892
68.4,-0.11624749029434489
68.8,-0.23249498058868978
69.2,-0.3487424708830347
72.4,1.245747371097446
72.8,2.491494742194892
76.4,-0.9334444071294196
76.8,-1.8668888142588391
80.4,0.4285504542623715
80.8,0.857100908524743
81.2,1.2856513627871144
84.4,1.5181463433758042
84.8,3.0362926867516085
88.4,0.7009494265407297
88.8,1.4018988530814593
92.4,-0.9334444071294196
92.8,-1.8668888142588391
96.4,-0.11624749029434489
96.8,-0.23249498058868978
100.4,1.245747371097446
100.8,2.491494742194892
104.4,0.1561514819840133
104.8,0.3123029639680266
105.2,0.46845444595203994
108.4,0.9733483988190879
108.8,1.9466967976381757
112.4,0.4285504542623715
112.8,0.857100908524743
116.4,-0.6610454348510614
116.8,-1.3220908697021228
120.4,1.5181463433758042
120.8,3.0362926867516085
124.4,-0.11624749029434489
124.8,-0.23249498058868978
125.2,-0.3487424708830347
125.6,-0.46498996117737956
128.4,0.9733483988190879
128.8,1.9466967976381757
129.2,2.920045196457264
132.4,-0.11624749029434489
132.8,-0.23249498058868978
133.2,-0.3487424708830347
136.4,-0.11624749029434489
136.8,-0.23249498058868978
137.2,-0.3487424708830347
140.4,0.9733483988190879
140.8,1.9466967976381757
141.2,2.920045196457264
144.4,-0.3886464625727031
144.8,-0.7772929251454062
148.4,0.9733483988190879
148.8,1.9466967976381757
152.4,-0.9334444071294196
156.4,-0.3886464625727031
156.8,-0.7772929251454062
160.4,-0.6610454348510614
160.8,-1.3220908697021228
164.4,1.5181463433758042
164.8,3.0362926867516085
168.4,1.245747371097446
168.8,2.491494742194892
172.4,1.245747371097446
172.8,2.491494742194892
176.4,0.1561514819840133
176.8,0.3123029639680266
