t,evidence
0.4,0.36125393433859276
0.8,0.7225078686771855
1.2000000000000002,1.0837618030157785
4.4,0.13836127815887897
4.8,0.27672255631775794
5.2,0.41508383447663694
8.4,0.21265883021878357
8.8,0.42531766043756714
12.4,0.5841465905183066
12.8,1.1682931810366133
13.2,1.75243977155492
16.4,-0.010233825960930254
16.8,-0.020467651921860508
20.4,0.4355514863984974
20.8,0.8711029727969948
21.2,1.3066544591954923
21.6,1.7422059455939896
22.0,2.177757431992487
24.4,0.2869563822786882
24.8,0.5739127645573764
25.2,0.8608691468360646
25.6,1.1478255291147528
26.0,1.4347819113934408
28.4,0.13836127815887897
28.8,0.27672255631775794
32.4,0.06406372609897436
32.8,0.12812745219794872
36.4,0.509849038458402
36.8,1.019698076916804
40.4,0.6584441425782113
40.8,1.3168882851564225
44.4,0.06406372609897436
44.8,0.12812745219794872
48.4,0.509849038458402
48.8,1.019698076916804
49.2,1.529547115375206
52.4,0.2869563822786882
52.8,0.5739127645573764
56.4,0.36125393433859276
56.8,0.7225078686771855
60.4,0.6584441425782113
60.8,1.3168882851564225
61.2,1.9753324277346338
64.4,0.4355514863984974
64.8,0.8711029727969948
68.4,0.21265883021878357
68.8,0.42531766043756714
72.4,0.5841465905183066
72.8,1.1682931810366133
76.4,-0.010233825960930254
76.8,-0.020467651921860508
77.2,-0.030701477882790765
80.4,0.36125393433859276
80.8,0.7225078686771855
84.4,0.6584441425782113
84.8,1.3168882851564225
85.2,1.9753324277346338
88.4,0.4355514863984974
88.8,0.8711029727969948
89.2,1.3066544591954923
92.4,-0.010233825960930254
92.8,-0.020467651921860508
93.2,-0.030701477882790765
96.4,0.21265883021878357
96.8,0.42531766043756714
97.2,0.6379764906563508
100.4,0.5841465905183066
100.8,1.1682931810366133
104.4,0.2869563822786882
108.4,0.509849038458402
108.8,1.019698076916804
112.4,0.36125393433859276
112.8,0.7225078686771855
116.4,0.06406372609897436
120.4,0.6584441425782113
120.8,1.3168882851564225
124.4,0.21265883021878357
124.8,0.42531766043756714
128.4,0.509849038458402
128.8,1.019698076916804
129.2,1.529547115375206
132.4,0.21265883021878357
132.8,0.42531766043756714
133.2,0.6379764906563506
133.6,0.8506353208751343
134.0,1.0632941510939178
136.4,0.21265883021878357
136.8,0.42531766043756714
140.4,0.509849038458402
140.8,1.019698076916804
141.2,1.529547115375206
144.4,0.13836127815887897
144.8,0.27672255631775794
148.4,0.509849038458402
148.8,1.019698076916804
152.4,-0.010233825960930254
156.4,0.13836127815887897
156.8,0.27672255631775794
160.4,0.06406372609897436
160.8,0.12812745219794872
161.2,0.1921911782969231
164.4,0.6584441425782113
164.8,1.3168882851564225
168.4,0.5841465905183066
168.8,1.1682931810366133
169.2,1.75243977155492
172.4,0.5841465905183066
172.8,1.1682931810366133
176.4,0.2869563822786882
176.8,0.5739127645573764
180.4,0.4355514863984974
180.8,0.8711029727969948
184.4,0.36125393433859276
184.8,0.7225078686771855
185.2,1.0837618030157785
185.6,1.445015737354371
188.4,0.4355514863984974
188.8,0.8711029727969948
189.2,1.3066544591954923
189.6,1.7422059455939896
190.0,2.177757431992487
192.4,-0.010233825960930254
192.8,-0.020467651921860508
196.4,0.4355514863984974
196.8,0.8711029727969948
197.2,1.3066544591954923
200.4,0.6584441425782113
200.8,1.3168882851564225
201.2,1.9753324277346338
204.4,0.5841465905183066
204.8,1.1682931810366133
208.4,0.2869563822786882
208.8,0.5739127645573764
212.4,0.06406372609897436
212.8,0.12812745219794872
216.4,0.36125393433859276
216.8,0.7225078686771855
217.2,1.0837618030157785
220.4,0.2869563822786882
220.8,0.5739127645573764
224.4,-0.010233825960930254
228.4,0.13836127815887897
228.8,0.27672255631775794
229.2,0.41508383447663694
232.4,0.4355514863984974
232.8,0.8711029727969948
233.2,1.3066544591954923
236.4,0.5841465905183066
236.8,1.1682931810366133
237.2,1.75243977155492
240.4,0.06406372609897436
240.8,0.12812745219794872
241.2,0.1921911782969231
241.6,0.25625490439589743
242.0,0.32031863049487175
244.4,0.13836127815887897
244.8,0.27672255631775794
245.2,0.41508383447663694
248.4,0.06406372609897436
248.8,0.12812745219794872
252.4,0.2869563822786882
252.8,0.5739127645573764
256.4,0.6584441425782113
256.8,1.3168882851564225
257.2,1.9753324277346338
260.4,0.36125393433859276
260.8,0.7225078686771855
261.2,1.0837618030157785
264.4,0.6584441425782113
264.8,1.3168882851564225
268.4,0.36125393433859276
268.8,0.7225078686771855
269.2,1.0837618030157785
269.6,1.445015737354371
270.0,1.8062696716929638
272.4,0.509849038458402
272.8,1.019698076916804
273.2,1.529547115375206
273.6,2.039396153833608
274.0,2.54924519229201
274.4,3.0590942307504116
274.8,3.5689432692088143
276.4,0.5841465905183066
276.8,1.1682931810366133
277.2,1.75243977155492
280.4,0.4355514863984974
280.8,0.8711029727969948
281.2,1.3066544591954923
284.4,0.509849038458402
284.8,1.019698076916804
288.4,0.2869563822786882
288.8,0.5739127645573764
289.2,0.8608691468360646
289.6,1.1478255291147528
292.4,0.36125393433859276
292.8,0.7225078686771855
293.2,1.0837618030157785
293.6,1.445015737354371
294.0,1.8062696716929638
294.4,2.1675236060315566
296.4,0.21265883021878357
296.8,0.42531766043756714
297.2,0.6379764906563508
297.6,0.8506353208751343
298.0,1.0632941510939178
300.4,-0.010233825960930254
300.8,-0.020467651921860508
301.2,-0.030701477882790765
304.4,0.13836127815887897
304.8,0.27672255631775794
305.2,0.41508383447663694
308.4,0.21265883021878357
308.8,0.42531766043756714
309.2,0.6379764906563508
312.4,0.13836127815887897
312.8,0.27672255631775794
316.4,0.4355514863984974
316.8,0.8711029727969948
317.2,1.3066544591954923
320.4,0.06406372609897436
320.8,0.12812745219794872
324.4,0.509849038458402
324.8,1.019698076916804
325.2,1.529547115375206
325.6,2.039396153833608
326.0,2.54924519229201
328.4,-0.010233825960930254
328.8,-0.020467651921860508
332.4,0.6584441425782113
332.8,1.3168882851564225
333.2,1.9753324277346338
336.4,0.21265883021878357
336.8,0.42531766043756714
340.4,0.6584441425782113
340.8,1.3168882851564225
341.2,1.9753324277346338
344.4,0.5841465905183066
344.8,1.1682931810366133
348.4,-0.010233825960930254
348.8,-0.020467651921860508
349.2,-0.030701477882790765
349.6,-0.040935303843721016
350.0,-0.05116912980465127
350.4,-0.061402955765581524
352.4,0.36125393433859276
352.8,0.7225078686771855
353.2,1.0837618030157785
353.6,1.445015737354371
354.0,1.8062696716929638
356.4,0.5841465905183066
356.8,1.1682931810366133
357.2,1.75243977155492
