t,evidence
0.4,0.14022573112655673
0.8,0.28045146225311346
1.2000000000000002,0.42067719337967024
1.6,0.5609029245062269
2.0,0.7011286556327836
4.4,-0.42713957738307384
4.8,-0.8542791547661477
5.2,-1.2814187321492216
5.6,-1.7085583095322954
6.0,-2.135697886915369
8.4,-0.2380178078798637
8.8,-0.4760356157597274
9.2,-0.7140534236395911
12.4,0.7075910396361874
12.8,1.4151820792723748
13.2,2.1227731189085626
13.6,2.8303641585447497
14.0,3.5379551981809367
16.4,-0.8053831163894943
16.8,-1.6107662327789887
20.4,0.3293475006297669
20.8,0.6586950012595338
21.2,0.9880425018893009
21.6,1.3173900025190677
22.0,1.6467375031488345
24.4,-0.04889603837665348
24.8,-0.09779207675330696
25.2,-0.14668811512996047
25.6,-0.19558415350661393
26.0,-0.2444801918832674
26.4,-0.2933762302599209
28.4,-0.42713957738307384
28.8,-0.8542791547661477
32.4,-0.6162613468862841
32.8,-1.2325226937725682
33.2,-1.848784040658852
36.4,0.5184692701329772
36.8,1.0369385402659543
37.2,1.5554078103989315
37.6,2.0738770805319087
40.4,0.8967128091393977
40.8,1.7934256182787953
41.2,2.690138427418193
44.4,-0.6162613468862841
44.8,-1.2325226937725682
48.4,0.5184692701329772
48.8,1.0369385402659543
49.2,1.5554078103989315
49.6,2.0738770805319087
50.0,2.5923463506648856
52.4,-0.04889603837665348
52.8,-0.09779207675330696
53.2,-0.14668811512996047
53.6,-0.19558415350661393
54.0,-0.2444801918832674
56.4,0.14022573112655673
56.8,0.28045146225311346
57.2,0.42067719337967024
57.6,0.5609029245062269
58.0,0.7011286556327836
60.4,0.8967128091393977
60.8,1.7934256182787953
61.2,2.690138427418193
61.6,3.5868512365575906
62.0,4.483564045696988
64.4,0.3293475006297669
64.8,0.6586950012595338
65.2,0.9880425018893009
65.6,1.3173900025190677
66.0,1.6467375031488345
66.4,1.9760850037786013
68.4,-0.2380178078798637
68.8,-0.4760356157597274
69.2,-0.7140534236395911
69.6,-0.9520712315194548
70.0,-1.1900890393993184
72.4,0.7075910396361874
72.8,1.4151820792723748
73.2,2.1227731189085626
73.6,2.8303641585447497
74.0,3.5379551981809367
74.4,4.245546237817124
76.4,-0.8053831163894943
76.8,-1.6107662327789887
80.4,0.14022573112655673
80.8,0.28045146225311346
81.2,0.42067719337967024
81.6,0.5609029245062269
82.0,0.7011286556327836
82.4,0.8413543867593403
82.8,0.9815801178858972
84.4,0.3293475006297669
84.8,0.6586950012595338
85.2,0.9880425018893009
85.6,1.3173900025190677
88.4,-0.8053831163894943
88.8,-1.6107662327789887
92.4,-0.2380178078798637
92.8,-0.4760356157597274
93.2,-0.7140534236395911
93.6,-0.9520712315194548
96.4,0.7075910396361874
96.8,1.4151820792723748
97.2,2.1227731189085626
97.6,2.8303641585447497
98.0,3.5379551981809367
98.4,4.245546237817124
100.4,-0.04889603837665348
100.8,-0.09779207675330696
101.2,-0.14668811512996047
104.4,0.5184692701329772
104.8,1.0369385402659543
105.2,1.5554078103989315
105.6,2.0738770805319087
108.4,0.14022573112655673
108.8,0.28045146225311346
109.2,0.42067719337967024
109.6,0.5609029245062269
110.0,0.7011286556327836
112.4,-0.6162613468862841
112.8,-1.2325226937725682
116.4,0.8967128091393977
116.8,1.7934256182787953
117.2,2.690138427418193
117.6,3.5868512365575906
120.4,-0.2380178078798637
120.8,-0.4760356157597274
121.2,-0.7140534236395911
124.4,0.5184692701329772
124.8,1.0369385402659543
125.2,1.5554078103989315
125.6,2.0738770805319087
126.0,2.5923463506648856
128.4,-0.2380178078798637
128.8,-0.4760356157597274
132.4,-0.2380178078798637
132.8,-0.4760356157597274
136.4,0.5184692701329772
136.8,1.0369385402659543
137.2,1.5554078103989315
137.6,2.0738770805319087
140.4,-0.42713957738307384
140.8,-0.8542791547661477
141.2,-1.2814187321492216
144.4,0.5184692701329772
144.8,1.0369385402659543
145.2,1.5554078103989315
145.6,2.0738770805319087
146.0,2.5923463506648856
148.4,-0.8053831163894943
148.8,-1.6107662327789887
152.4,-0.42713957738307384
152.8,-0.8542791547661477
153.2,-1.2814187321492216
153.6,-1.7085583095322954
156.4,-0.6162613468862841
156.8,-1.2325226937725682
157.2,-1.8487840406588525
160.4,0.8967128091393977
160.8,1.7934256182787953
161.2,2.690138427418193
164.4,0.7075910396361874
164.8,1.4151820792723748
165.2,2.1227731189085626
165.6,2.8303641585447497
166.0,3.5379551981809367
168.4,0.7075910396361874
168.8,1.4151820792723748
169.2,2.1227731189085626
169.6,2.8303641585447497
170.0,3.5379551981809367
172.4,-0.04889603837665348
172.8,-0.09779207675330696
173.2,-0.14668811512996047
173.6,-0.19558415350661393
174.0,-0.2444801918832674
176.4,0.14022573112655673
176.8,0.28045146225311346
177.2,0.42067719337967024
177.6,0.5609029245062269
178.0,0.7011286556327836
178.4,0.8413543867593403
180.4,-0.8053831163894943
180.8,-1.6107662327789887
184.4,0.3293475006297669
184.8,0.6586950012595338
185.2,0.9880425018893009
185.6,1.3173900025190677
186.0,1.6467375031488345
188.4,0.8967128091393977
188.8,1.7934256182787953
189.2,2.690138427418193
189.6,3.5868512365575906
190.0,4.483564045696988
190.4,5.380276854836385
192.4,0.7075910396361874
192.8,1.4151820792723748
193.2,2.1227731189085626
193.6,2.8303641585447497
194.0,3.5379551981809367
196.4,-0.04889603837665348
196.8,-0.09779207675330696
197.2,-0.14668811512996047
197.6,-0.19558415350661393
198.0,-0.2444801918832674
200.4,-0.6162613468862841
200.8,-1.2325226937725682
204.4,0.14022573112655673
204.8,0.28045146225311346
205.2,0.42067719337967024
205.6,0.5609029245062269
206.0,0.7011286556327836
208.4,-0.04889603837665348
208.8,-0.09779207675330696
209.2,-0.14668811512996047
209.6,-0.19558415350661393
210.0,-0.2444801918832674
210.4,-0.2933762302599209
212.4,-0.8053831163894943
212.8,-1.6107662327789887
216.4,-0.42713957738307384
216.8,-0.8542791547661477
217.2,-1.2814187321492216
217.6,-1.7085583095322954
218.0,-2.135697886915369
220.4,0.3293475006297669
220.8,0.6586950012595338
221.2,0.9880425018893009
221.6,1.3173900025190677
222.0,1.6467375031488345
224.4,0.7075910396361874
224.8,1.4151820792723748
225.2,2.1227731189085626
225.6,2.8303641585447497
226.0,3.5379551981809367
228.4,-0.6162613468862841
228.8,-1.2325226937725682
232.4,-0.42713957738307384
232.8,-0.8542791547661477
236.4,-0.6162613468862841
236.8,-1.2325226937725682
237.2,-1.8487840406588525
240.4,-0.04889603837665348
240.8,-0.09779207675330696
241.2,-0.14668811512996047
241.6,-0.19558415350661393
242.0,-0.2444801918832674
242.4,-0.2933762302599209
244.4,0.8967128091393977
244.8,1.7934256182787953
245.2,2.690138427418193
