t,evidence
0.4,0.14717027540945318
0.8,0.29434055081890637
1.2000000000000002,0.4415108262283596
4.4,-0.6605872680071218
4.8,-1.3211745360142435
5.2,-1.9817618040213654
5.6,-2.642349072028487
8.4,-0.3913347535349301
12.4,0.954927818826028
12.8,1.909855637652056
13.2,2.8647834564780843
16.4,-1.199092296951505
20.4,0.4164227898816448
20.8,0.8328455797632895
21.2,1.2492683696449345
21.6,1.665691159526579
24.4,-0.6605872680071218
28.4,-0.9298397824793133
32.4,0.6856753043538364
32.8,1.3713506087076728
33.2,2.0570259130615094
36.4,1.2241803332982197
36.8,2.4483606665964395
40.4,-0.9298397824793133
44.4,0.6856753043538364
44.8,1.3713506087076728
45.2,2.0570259130615094
48.4,-0.12208223906273843
48.8,-0.24416447812547687
49.2,-0.36624671718821533
49.6,-0.48832895625095374
50.0,-0.6104111953136921
50.4,-0.7324934343764306
50.8,-0.8545756734391691
52.4,0.14717027540945318
52.8,0.29434055081890637
56.4,1.2241803332982197
56.8,2.4483606665964395
57.2,3.672540999894659
60.4,0.4164227898816448
60.8,0.8328455797632895
61.2,1.2492683696449345
61.6,1.665691159526579
64.4,-0.3913347535349301
64.8,-0.7826695070698602
65.2,-1.1740042606047902
65.6,-1.5653390141397203
68.4,0.954927818826028
72.4,-1.199092296951505
76.4,0.14717027540945318
76.8,0.29434055081890637
77.2,0.4415108262283596
77.6,0.5886811016378127
78.0,0.7358513770472659
78.4,0.883021652456719
78.8,1.0301919278661724
80.4,1.2241803332982197
80.8,2.4483606665964395
84.4,0.4164227898816448
84.8,0.8328455797632895
85.2,1.2492683696449345
85.6,1.665691159526579
86.0,2.0821139494082237
88.4,-1.199092296951505
88.8,-2.39818459390301
92.4,-0.3913347535349301
92.8,-0.7826695070698602
93.2,-1.1740042606047902
96.4,0.954927818826028
96.8,1.909855637652056
97.2,2.8647834564780843
97.6,3.819711275304112
100.4,-0.12208223906273843
100.8,-0.24416447812547687
104.4,0.6856753043538364
104.8,1.3713506087076728
105.2,2.0570259130615094
105.6,2.7427012174153456
108.4,0.14717027540945318
108.8,0.29434055081890637
109.2,0.4415108262283596
109.6,0.5886811016378127
110.0,0.7358513770472659
112.4,-0.9298397824793133
116.4,1.2241803332982197
116.8,2.4483606665964395
117.2,3.672540999894659
120.4,-0.3913347535349301
120.8,-0.7826695070698602
124.4,0.6856753043538364
124.8,1.3713506087076728
125.2,2.0570259130615094
128.4,-0.3913347535349301
128.8,-0.7826695070698602
129.2,-1.1740042606047902
129.6,-1.5653390141397203
132.4,-0.3913347535349301
132.8,-0.7826695070698602
136.4,0.6856753043538364
136.8,1.3713506087076728
137.2,2.0570259130615094
137.6,2.7427012174153456
140.4,-0.6605872680071218
140.8,-1.3211745360142435
144.4,0.6856753043538364
144.8,1.3713506087076728
145.2,2.0570259130615094
145.6,2.7427012174153456
146.0,3.4283765217691817
148.4,-1.199092296951505
148.8,-2.39818459390301
152.4,-0.6605872680071218
152.8,-1.3211745360142435
156.4,-0.9298397824793133
156.8,-1.8596795649586266
160.4,1.2241803332982197
160.8,2.4483606665964395
164.4,0.954927818826028
164.8,1.909855637652056
165.2,2.8647834564780843
165.6,3.819711275304112
168.4,0.954927818826028
168.8,1.909855637652056
169.2,2.8647834564780843
172.4,-0.12208223906273843
172.8,-0.24416447812547687
176.4,0.4164227898816448
176.8,0.8328455797632895
177.2,1.2492683696449345
180.4,0.14717027540945318
180.8,0.29434055081890637
184.4,0.4164227898816448
184.8,0.8328455797632895
185.2,1.2492683696449345
185.6,1.665691159526579
186.0,2.0821139494082237
188.4,-1.199092296951505
188.8,-2.39818459390301
192.4,0.4164227898816448
192.8,0.8328455797632895
193.2,1.2492683696449345
193.6,1.665691159526579
196.4,1.2241803332982197
196.8,2.4483606665964395
200.4,0.954927818826028
200.8,1.909855637652056
201.2,2.8647834564780843
201.6,3.819711275304112
204.4,-0.12208223906273843
208.4,-0.9298397824793133
212.4,0.14717027540945318
212.8,0.29434055081890637
213.2,0.4415108262283596
213.6,0.5886811016378127
216.4,-0.12208223906273843
216.8,-0.24416447812547687
217.2,-0.36624671718821533
217.6,-0.48832895625095374
218.0,-0.6104111953136921
220.4,-1.199092296951505
224.4,-0.6605872680071218
224.8,-1.3211745360142435
225.2,-1.9817618040213654
228.4,0.4164227898816448
228.8,0.8328455797632895
229.2,1.2492683696449345
229.6,1.665691159526579
230.0,2.0821139494082237
232.4,0.954927818826028
232.8,1.909855637652056
233.2,2.8647834564780843
236.4,-0.9298397824793133
236.8,-1.8596795649586266
240.4,-0.6605872680071218
240.8,-1.3211745360142435
244.4,-0.9298397824793133
244.8,-1.8596795649586266
248.4,-0.12208223906273843
248.8,-0.24416447812547687
249.2,-0.36624671718821533
252.4,1.2241803332982197
252.8,2.4483606665964395
253.2,3.672540999894659
256.4,0.14717027540945318
256.8,0.29434055081890637
257.2,0.4415108262283596
257.6,0.5886811016378127
260.4,1.2241803332982197
260.8,2.4483606665964395
261.2,3.672540999894659
264.4,0.14717027540945318
264.8,0.29434055081890637
265.2,0.4415108262283595
268.4,0.6856753043538364
268.8,1.3713506087076728
269.2,2.0570259130615094
269.6,2.7427012174153456
272.4,0.954927818826028
272.8,1.909855637652056
273.2,2.8647834564780843
276.4,0.4164227898816448
276.8,0.8328455797632895
277.2,1.2492683696449345
277.6,1.665691159526579
280.4,0.6856753043538364
280.8,1.3713506087076728
281.2,2.0570259130615094
281.6,2.7427012174153456
284.4,-0.12208223906273843
284.8,-0.24416447812547687
288.4,0.14717027540945318
288.8,0.29434055081890637
292.4,-0.3913347535349301
292.8,-0.7826695070698602
296.4,-1.199092296951505
296.8,-2.39818459390301
300.4,-0.6605872680071218
300.8,-1.3211745360142435
304.4,-0.3913347535349301
304.8,-0.7826695070698602
305.2,-1.1740042606047902
305.6,-1.5653390141397203
306.0,-1.9566737676746502
306.4,-2.34800852120958
306.8,-2.7393432747445106
308.4,-0.6605872680071218
312.4,0.4164227898816448
312.8,0.8328455797632895
313.2,1.2492683696449345
316.4,-0.9298397824793133
316.8,-1.8596795649586266
320.4,0.6856753043538364
320.8,1.3713506087076728
321.2,2.0570259130615094
324.4,-1.199092296951505
328.4,1.2241803332982197
328.8,2.4483606665964395
329.2,3.672540999894659
332.4,-0.3913347535349301
336.4,1.2241803332982197
336.8,2.4483606665964395
337.2,3.672540999894659
340.4,0.954927818826028
340.8,1.909855637652056
341.2,2.8647834564780843
344.4,-1.199092296951505
348.4,0.14717027540945318
348.8,0.29434055081890637
349.2,0.4415108262283596
352.4,0.954927818826028
352.8,1.909855637652056
353.2,2.8647834564780843
356.4,0.4164227898816448
356.8,0.8328455797632895
357.2,1.2492683696449345
357.6,1.665691159526579
360.4,-0.12208223906273843
360.8,-0.24416447812547687
361.2,-0.36624671718821533
361.6,-0.48832895625095374
362.0,-0.6104111953136921
362.4,-0.7324934343764306
364.4,0.6856753043538364
364.8,1.3713506087076728
365.2,2.0570259130615094
365.6,2.7427012174153456
368.4,-0.6605872680071218
368.8,-1.3211745360142435
369.2,-1.9817618040213654
372.4,-0.12208223906273843
372.8,-0.24416447812547687
376.4,-1.199092296951505
380.4,-0.6605872680071218
384.4,-0.3913347535349301
384.8,-0.7826695070698602
385.2,-1.1740042606047902
385.6,-1.5653390141397203
388.4,-0.9298397824793133
392.4,-0.9298397824793133
