-6.885060787200927734e+00,-7.308337688446044922e+00
-7.083403587341308594e+00,-7.258292675018310547e+00
-7.625431060791015625e+00,-7.320470809936523438e+00
-7.499410152435302734e+00,-7.048407554626464844e+00
-8.428664207458496094e+00,-7.445032119750976562e+00
-8.115332603454589844e+00,-7.028838157653808594e+00
-8.427696228027343750e+00,-7.301465988159179688e+00
-8.211563110351562500e+00,-6.999775886535644531e+00
-1.070718002319335938e+01,-7.275010585784912109e+00
-1.465347385406494141e+01,-7.769908905029296875e+00
