t,P_chosen,P_unchosen,P_left,P_right
23.24963450000796,0.4963624046030932,0.5036375953969068,0.4963624046030932,0.5036375953969068
23.79963450000796,0.5006313499783395,0.49936865002166053,0.5006313499783395,0.49936865002166053
24.34963450000796,0.5059723668048108,0.49402763319518916,0.5059723668048108,0.49402763319518916
24.89963450000796,0.5673874591072373,0.4326125408927627,0.5673874591072373,0.4326125408927627
25.44963450000796,0.6296069262978247,0.37039307370217533,0.6296069262978247,0.37039307370217533
33.1318017499987,0.5404636369228126,0.45953636307718737,0.45953636307718737,0.5404636369228126
33.681801749998705,0.5708647854990929,0.4291352145009071,0.4291352145009071,0.5708647854990929
34.2318017499987,0.5578235348222811,0.44217646517771897,0.44217646517771897,0.5578235348222811
34.781801749998706,0.5199036118733957,0.48009638812660427,0.48009638812660427,0.5199036118733957
35.331801749998704,0.44500413694737145,0.5549958630526286,0.5549958630526286,0.44500413694737145
42.9470609579992,0.47225958186423167,0.5277404181357683,0.47225958186423167,0.5277404181357683
43.4970609579992,0.49250296378014097,0.5074970362198591,0.49250296378014097,0.5074970362198591
44.0470609579992,0.5198354536778471,0.48016454632215294,0.5198354536778471,0.48016454632215294
44.597060957999204,0.6089158959883927,0.3910841040116072,0.6089158959883927,0.3910841040116072
45.1470609579992,0.685493191324906,0.3145068086750939,0.685493191324906,0.3145068086750939
52.742719041995585,0.4811975736611633,0.5188024263388367,0.5188024263388367,0.4811975736611633
53.29271904199559,0.4913027956690406,0.5086972043309594,0.5086972043309594,0.4913027956690406
53.842719041995586,0.5669054698213967,0.4330945301786033,0.4330945301786033,0.5669054698213967
54.39271904199559,0.6360801422132105,0.3639198577867896,0.3639198577867896,0.6360801422132105
54.94271904199559,0.7020033164716222,0.29799668352837794,0.29799668352837794,0.7020033164716222
55.492719041995585,0.7523385472375848,0.2476614527624153,0.2476614527624153,0.7523385472375848
62.582665042002915,0.51012050907595,0.48987949092405003,0.48987949092405003,0.51012050907595
63.13266504200292,0.5280614876061791,0.47193851239382095,0.47193851239382095,0.5280614876061791
63.68266504200292,0.5571030395397877,0.4428969604602123,0.4428969604602123,0.5571030395397877
64.23266504200292,0.6492951067635193,0.3507048932364807,0.3507048932364807,0.6492951067635193
64.78266504200292,0.7237966980374118,0.2762033019625882,0.2762033019625882,0.7237966980374118
65.33266504200292,0.7712226922288314,0.22877730777116867,0.22877730777116867,0.7712226922288314
72.38188954199431,0.4946587971430999,0.5053412028569001,0.5053412028569001,0.4946587971430999
72.93188954199431,0.5176718203335333,0.48232817966646674,0.48232817966646674,0.5176718203335333
73.48188954199432,0.5872919596253928,0.4127080403746072,0.4127080403746072,0.5872919596253928
74.03188954199432,0.6504107537763264,0.3495892462236736,0.3495892462236736,0.6504107537763264
74.58188954199431,0.7052083326310212,0.2947916673689788,0.2947916673689788,0.7052083326310212
82.188895666998,0.42960381232771033,0.5703961876722896,0.42960381232771033,0.5703961876722896
82.73889566699799,0.44413488805571505,0.555865111944285,0.44413488805571505,0.555865111944285
83.288895666998,0.4671005728124487,0.5328994271875513,0.4671005728124487,0.5328994271875513
83.838895666998,0.49077112563651587,0.5092288743634841,0.49077112563651587,0.5092288743634841
84.388895666998,0.5397607909484041,0.46023920905159593,0.5397607909484041,0.46023920905159593
92.01881016700354,0.4441598312153996,0.5558401687846004,0.4441598312153996,0.5558401687846004
92.56881016700353,0.4454116031336338,0.5545883968663661,0.4454116031336338,0.5545883968663661
93.11881016700355,0.4482864250487914,0.5517135749512085,0.4482864250487914,0.5517135749512085
93.66881016700354,0.5037371114293503,0.4962628885706497,0.5037371114293503,0.4962628885706497
101.84631120800331,0.5177713990099249,0.4822286009900751,0.4822286009900751,0.5177713990099249
102.39631120800331,0.538454902324428,0.461545097675572,0.461545097675572,0.538454902324428
102.94631120800332,0.5739006665885371,0.42609933341146283,0.42609933341146283,0.5739006665885371
103.49631120800332,0.6222065378400443,0.3777934621599557,0.3777934621599557,0.6222065378400443
104.04631120800332,0.6698850644494718,0.3301149355505281,0.3301149355505281,0.6698850644494718
111.64838145799585,0.47452343626638294,0.5254765637336171,0.5254765637336171,0.47452343626638294
112.19838145799585,0.49750290132396136,0.5024970986760386,0.5024970986760386,0.49750290132396136
112.74838145799586,0.5392432854748394,0.46075671452516065,0.46075671452516065,0.5392432854748394
113.29838145799586,0.5928006881144114,0.4071993118855886,0.4071993118855886,0.5928006881144114
113.84838145799586,0.6467531225154716,0.35324687748452843,0.35324687748452843,0.6467531225154716
121.81071729199611,0.5141508258379897,0.4858491741620103,0.4858491741620103,0.5141508258379897
