-7.392318725585937500e+00,-7.347273349761962891e+00
-7.004314899444580078e+00,-6.992680072784423828e+00
-7.277260303497314453e+00,-7.672914028167724609e+00
-6.992585659027099609e+00,-7.601018428802490234e+00
-7.113293647766113281e+00,-8.115940093994140625e+00
-7.522399902343750000e+00,-8.995264053344726562e+00
-7.539718627929687500e+00,-9.149079322814941406e+00
-7.213319301605224609e+00,-8.901003837585449219e+00
-7.459067821502685547e+00,-9.758062362670898438e+00
-7.483625411987304688e+00,-1.194389152526855469e+01
