-7.083377361297607422e+00,-7.358730792999267578e+00
-7.628726959228515625e+00,-7.479875087738037109e+00
-7.372059345245361328e+00,-7.066731452941894531e+00
-8.211730957031250000e+00,-7.636499881744384766e+00
-8.396538734436035156e+00,-7.253150463104248047e+00
-8.172976493835449219e+00,-6.915010929107666016e+00
-8.294480323791503906e+00,-7.036380290985107422e+00
-8.589670181274414062e+00,-7.263945102691650391e+00
-8.749472618103027344e+00,-7.282419681549072266e+00
-1.087709045410156250e+01,-7.169689655303955078e+00
