-7.427999019622802734e+00,-7.442493915557861328e+00
-7.269396781921386719e+00,-7.164648532867431641e+00
-7.505136489868164062e+00,-7.384917736053466797e+00
-7.340448856353759766e+00,-7.202308177947998047e+00
-7.806549072265625000e+00,-7.513880252838134766e+00
-7.959892272949218750e+00,-7.303547859191894531e+00
-8.412476539611816406e+00,-6.928779602050781250e+00
-8.984635353088378906e+00,-7.119338989257812500e+00
-9.447615623474121094e+00,-7.186737060546875000e+00
-9.989744186401367188e+00,-7.389509677886962891e+00
