-7.270235061645507812e+00,-6.931690692901611328e+00
-7.261478424072265625e+00,-7.186215877532958984e+00
-7.068018913269042969e+00,-7.148625373840332031e+00
-6.904997348785400391e+00,-7.549107551574707031e+00
-7.289557456970214844e+00,-8.469370841979980469e+00
-7.266403198242187500e+00,-8.766680717468261719e+00
-7.103420257568359375e+00,-8.705533981323242188e+00
-7.014422416687011719e+00,-8.693272590637207031e+00
-7.092457771301269531e+00,-9.547115325927734375e+00
-7.406787395477294922e+00,-1.205892848968505859e+01
