-7.201889038085937500e+00,-7.286292552947998047e+00
-7.460013389587402344e+00,-7.623423099517822266e+00
-7.339947700500488281e+00,-7.503925800323486328e+00
-7.134717941284179688e+00,-7.300549030303955078e+00
-6.969938755035400391e+00,-7.274907112121582031e+00
-7.367730617523193359e+00,-7.694513320922851562e+00
-7.062711715698242188e+00,-7.654505729675292969e+00
-7.612967014312744141e+00,-9.245766639709472656e+00
-7.377639293670654297e+00,-9.433095932006835938e+00
-7.515497684478759766e+00,-1.270125293731689453e+01
