-7.113227367401123047e+00,-7.491395473480224609e+00
-7.652328014373779297e+00,-7.470964431762695312e+00
-7.383537292480468750e+00,-7.178479671478271484e+00
-7.672719001770019531e+00,-7.353411674499511719e+00
-8.086066246032714844e+00,-7.348123073577880859e+00
-8.045948982238769531e+00,-7.208622455596923828e+00
-8.241536140441894531e+00,-7.159566879272460938e+00
-8.682352066040039062e+00,-7.324890136718750000e+00
-1.099629402160644531e+01,-7.450344562530517578e+00
-1.292447948455810547e+01,-7.507176399230957031e+00
