subject_id,run,session,η,ηₓ,α,β,σ²,d,N_rules
9,2,bhb,0.010673149708873123,0.06002974953215521,1.0005988722115398,0.6817592112897032,0.06918748201525794,1.0066053027824606,19
9,1,glc,0.000617453769354476,0.08960305975977746,1.003678850358522,0.5048184511605871,0.051298256133249835,1.003410728711999,19
9,2,glc,0.10005040008512445,0.09951880520880732,0.9999998575323273,1.0513589754755754,0.01133388225266759,0.9995156066398545,77
10,1,bhb,0.07053367321096646,0.0,0.9396164911583045,0.5279083905933943,0.05667211129640026,1.0045024471128137,37
10,2,bhb,0.0,0.06852657178653418,0.999999998865174,0.42438433542475895,0.07814499609217929,1.0000000008799912,16
10,1,glc,0.017075481767351467,0.1288362056240105,0.951138505963662,0.9836250545660811,0.082807348245458,1.0285767554118148,49
10,2,glc,0.015263919340866329,0.10041301284941664,0.9153714104186251,0.943714875584929,0.10396549777905069,1.1222624293777144,12
11,1,bhb,0.08280441685900998,0.0943935921770364,0.9365334570865448,0.5489500299221842,0.18091131656417886,1.157194677884806,5
11,2,bhb,0.020831152317116523,0.1281018179701971,1.000420348165899,0.432288974852341,0.11346708392413721,1.0590849284429569,7
11,1,glc,0.02283099505651152,0.083433621433376,0.9136174090412024,0.37902031808232833,0.04078165870314476,0.9417299456549786,34
11,2,glc,0.0715322345662726,0.03092458512726409,1.1586446439380045,0.6883281099467307,0.11237028728003616,0.9930913798810853,68
13,1,bhb,0.09495495404502766,0.1,1.0,1.0,0.011950449449530415,1.0,77
13,2,bhb,0.10007362263307618,0.10001575600936471,0.9998925905555873,1.000239773003394,0.01749084726333615,1.0001152657392387,78
13,1,glc,0.0045561926078174705,0.08920764692977699,0.9993457372892961,0.6200496409792652,0.04781316547952701,1.0006991263022689,36
13,2,glc,0.05387866937702427,0.2715229740389431,1.0547716375014629,0.5931554655560566,0.09476736281974464,0.9872707229637442,4
16,1,bhb,0.02590174293983579,0.10070574471051418,0.9873880627830276,0.8192118465214078,0.06527865873372131,0.9433027734497568,38
16,2,bhb,0.023272993609837082,0.12672781573285366,0.977875463052681,0.7560939677136731,0.11960263730834553,1.0808058924126487,7
16,1,glc,0.1,0.1,0.9949549540450277,1.0,0.01694504494495303,1.0,79
16,2,glc,0.029732256128095418,0.07401295948183025,1.00916385062617,0.8953905615519985,0.12521625805146547,1.0109322484614267,47
18,1,bhb,0.10787581977993543,0.02682328189189129,0.9660994602277302,0.9734139488203591,0.0835552937393153,0.9226453459965153,71
18,2,bhb,0.00587872328838246,0.06991631012338909,0.9975951665264757,0.5987314580331956,0.053547869832629505,1.0185958202636718,39
18,1,glc,0.034466250090042366,0.10352437635758917,0.9980703785682293,0.0,0.1283618941179277,1.001125278926527,10
18,2,glc,0.0,0.027375633513696873,0.9985043122550605,0.5056770402932127,0.07417659085647148,1.000704988426987,22
19,1,bhb,0.0219584048185859,0.07852567289656208,1.0557560064899285,0.9907302549129249,0.09802495696714418,0.9141794828177736,22
19,2,bhb,0.04695539474325275,0.09763043369945626,0.9408998888256485,0.9001780294994237,0.09107980080179125,1.052214151138405,67
19,1,glc,0.005809292099408686,0.09921607123273665,0.9912998166970395,1.0334340739791112,0.12043722966594285,0.8852808621681539,6
19,2,glc,0.09999816128220958,0.10000023318260728,0.9999970385754173,0.9999968238048691,0.017508762966904002,0.9999314370681806,72
20,1,bhb,0.036073418882870356,0.1304952897983062,0.9582998925664427,0.6973179657763976,0.0953583834567091,0.9657133276992156,18
20,2,bhb,0.0257354718299807,0.131367443650624,0.9993836359562743,1.004161604089873,0.0946019089936156,0.9857731123540838,10
20,1,glc,0.01133916031074876,0.1099170850248396,0.9771834564659113,1.096188798265647,0.09752900751427743,1.0692518044396035,13
20,2,glc,0.09464123146404943,0.1298069300208048,1.0207632860093208,0.6117964586077976,0.12114998417681565,0.9297829593655088,5
21,1,bhb,0.09263507915470313,0.10528987377719833,1.0091346044984844,0.391679481053501,0.10050116430894765,1.0052637978793026,42
21,2,bhb,0.09999549498202186,0.10053734072377314,0.9994728080108929,0.9946123527274099,0.024945350634464944,1.0000001764825395,54
21,1,glc,0.11184303292939574,0.09153055594095759,1.0054184749049149,0.08749144355087461,0.0752601946561793,0.9586214769419055,22
21,2,glc,0.026497649597464507,0.09349454810764464,1.0669885016782337,0.9698790249673745,0.09817462155723902,1.015646182104985,48
22,1,bhb,0.06628398141272532,0.10514586797443577,0.9874504920684515,0.32980359200811704,0.09384036089778415,1.1062682515675193,11
22,2,bhb,0.035454618442660624,0.09553421210079825,0.9482304921511431,0.8251974181268725,0.09806711572348523,0.9893768689905627,9
22,1,glc,0.011845758220508745,0.08903072976749435,1.0344563943602267,0.5991998013492278,0.05738429639818283,0.9605591742473465,43
22,2,glc,0.07237842294780143,0.09548403667609448,1.209269083607714,0.7018675249390861,0.17448203919214117,1.0740442759587363,8
28,1,bhb,0.0,0.07148237294756565,1.0034805115096983,0.8650325184814192,0.07849340786226092,0.9916057301389003,58
28,2,bhb,0.012175834674701548,0.10850701453456929,0.9909732071237971,1.0643114437805925,0.0915178981843883,1.001514777331896,15
28,1,glc,0.021765429622433784,0.10490246226168648,1.0751531254017168,1.1366442714281315,0.10587380753303482,0.9272434516706592,15
28,2,glc,0.014382675323187058,0.10343554287779355,0.9899627165424522,1.0622125983936015,0.08935974543402737,0.9949015156460725,49
29,1,bhb,0.06981977193089528,0.11334148023806563,1.000223985785007,0.3589025527156433,0.03854180451783756,1.0004476898309331,19
29,2,bhb,0.019826051634642627,0.10658045994675822,1.0377380765170012,0.7506760997231269,0.14373987184492149,0.7716725434419648,11
29,1,glc,0.025619977299548038,0.10856236458909008,0.9943716492378851,0.963909767600899,0.0977037696709978,0.9935292610589027,10
29,2,glc,0.07188892838052613,0.1930430478172634,0.99454218078494,0.7227194292686907,0.09981940266744652,1.000481383484717,6
32,1,bhb,0.0,0.059787628905279375,0.9999506769046662,0.45029576876083,0.10024785286281071,1.0001106247351355,17
32,2,bhb,0.01138331349544766,0.09809335310717711,0.8185182008511444,1.0311128171134327,0.0993081582934392,1.0147229436667438,9
32,1,glc,0.00479133776621873,0.07496605251894603,1.003926090581417,0.5822417582153295,0.0555737696932713,0.9956972810638685,46
32,2,glc,1.0494748171140565e-15,0.06937905401579904,0.9954209209289966,0.49161952011467397,0.06202175669332543,1.0594086689266267,32
33,1,bhb,0.02247553683408133,0.08248241256488026,0.9874468950473843,0.7173529161643781,0.1183099589082792,0.9864914002431749,10
33,2,bhb,0.06610004812191056,0.20367029400896045,0.9998564999013517,0.6905307779145967,0.11085945218622555,0.8735296394448867,5
33,1,glc,0.03552649488457308,0.10525863714331495,0.9683713818965373,0.9962038903511916,0.10265095767624634,0.9597627701758183,21
33,2,glc,0.07885780133435237,0.10202283321118408,0.9154838528961711,0.32098043460363956,0.12423552466952235,1.1253935229301233,37
34,1,bhb,0.0,0.07124687127041886,1.0034960515390143,0.2765048028071119,0.0633275866805058,0.9981132934758852,24
34,2,bhb,0.0,0.09279395686919924,1.0000000000000047,0.2242005255001998,0.13416505478307,1.0000000000000004,6
34,1,glc,0.09462812357968313,0.1,1.0,1.048586841665299,0.006246383354468546,1.0,78
34,2,glc,0.05591589632509075,0.09205627077151364,1.0062989703518768,0.04424639597608232,0.052659898150504855,0.9920787960704943,28
36,1,bhb,0.047274672065359506,0.11396811888074543,0.8531472305152883,0.9215648431362071,0.08054913526249977,1.0926980445847392,8
36,2,bhb,0.0999437822110631,0.10530849415306048,0.9999925909973364,0.9999516489392896,0.019639714530189933,0.9999985287120907,62
36,1,glc,0.08040412084883305,0.12694186396757565,0.9983076711414779,0.3032169600398265,0.09567553116401199,0.9979879408118311,9
36,2,glc,0.026427818381354603,0.1013233959428796,0.9981545711239296,0.9275102984958461,0.08512697731572862,0.9923823714720921,53
37,1,bhb,0.03265570886008759,0.1019255722907469,0.9997486259664465,0.7072446217147693,0.07637303246598634,1.014313293618783,10
37,2,bhb,0.09592683630024842,0.11730713754322523,0.9825915474262139,0.47923402565069256,0.09553370852475106,1.04798300780003,31
37,1,glc,0.09326160593800366,0.10008066613291543,1.0058347416036275,0.3077932851094761,0.09999627774414237,0.9957479592739779,39
37,2,glc,0.03718141982688774,0.10592883787004312,1.0615668623052326,1.0849750485095015,0.09514433419614465,1.0073634503522955,8
38,1,bhb,0.009322028481508225,0.09400317398569966,0.9998716615100584,0.590310762827524,0.054878712652150496,1.000122625797989,24
38,2,bhb,0.1,0.1,1.0,1.0,0.017499999999999988,1.0,79
38,1,glc,0.09495495404502766,0.1,1.0,1.0,0.011950449449530415,1.0,78
38,2,glc,0.004394110845462472,0.10921746935010031,0.9999445690092951,0.6111276221665415,0.04876388989132803,1.0000172585576579,27
40,1,bhb,0.004357864770182068,0.09339268374536143,0.9962195912619548,0.6038368551492106,0.05002144977506136,0.9996490066393372,18
40,2,bhb,0.05158055749898788,0.07406117930976605,1.0000029041546319,0.5476074694511418,0.0011641583459948424,0.999998728426161,76
40,1,glc,0.0,0.10441868022696073,0.9995332181411449,0.43834029059611124,0.12803913017984825,1.0000098974112752,9
40,2,glc,0.028709851416082816,0.10686863630261587,0.9609933783672578,0.35139889524470047,0.0813678612521843,1.0033030131914007,9
41,1,bhb,0.06293429424134744,0.102392001992048,0.9898764138349322,0.3610366125228653,0.023423340011795774,1.0781027118014774,51
41,2,bhb,0.04676848670506249,0.07448724239686882,1.0470446934674291,1.0262490959672768,0.10516110898805221,1.0240519654806306,52
41,1,glc,0.08025740320856123,0.17878567570197498,0.9877310046614847,0.7528351845690733,0.09706815898687796,0.88498035368693,5
41,2,glc,0.09998493379605136,0.10007326908669945,0.9999721633026143,1.0000278366973858,0.017497469391146735,0.9999721633026143,80
43,1,bhb,0.02044163178863312,0.12573954620215172,1.0474435119759533,0.4738457173399533,0.10485305054206505,1.0685419463615013,6
43,2,bhb,0.10007713407945233,0.10000090112490356,1.0052605683337628,1.0001615822224608,0.02564229847541095,1.0000027223675771,71
43,1,glc,0.0795510653150849,0.027470836776237136,0.958254020555315,0.8417851395260562,0.08127762160321232,0.8527547731112072,54
43,2,glc,0.030789829986298964,0.09914817577503543,1.0080680853174955,1.111287991208337,0.09760559959845407,1.0685411852097044,51
101,1,bhb,0.01265176870818041,0.09947049946543186,0.9880592529529377,0.7147342656096262,0.09912702772253637,0.9114494035815602,14
101,2,bhb,0.009096052318616613,0.11743322881341696,0.9106126670681333,0.9028840072924262,0.11907287785270397,1.006839805140518,6
101,1,glc,0.01864543324680818,0.10503514265297784,0.846733495463044,0.6070877927814098,0.0735597132498693,1.0260301886719272,9
101,2,glc,0.05977275446667208,0.22983183956097458,1.0288101070279037,0.56431236723094,0.08604050761379417,0.9655657254618945,10
102,1,glc,0.00403079613425154,0.07660510783620104,1.0167548497828969,0.6068713458716167,0.05284383056568732,0.9819091235337147,61
102,2,glc,0.0,0.08833190496643743,1.0023380809531366,0.3906188618967975,0.0653893485441136,0.9251607863143201,18
104,1,bhb,0.005048264326553149,0.0925338202571446,1.0000024373583671,0.5965859976118021,0.049574572798677455,0.995877635479739,21
104,2,bhb,0.005347766310065152,0.09993958200046053,1.0023445342386268,0.8153353846717782,0.12569813636534666,0.9943758333637085,11
104,1,glc,0.028856046316870804,0.10853528641563503,0.8777894302776946,0.6876088847262307,0.0355113628042693,1.048157484351801,36
104,2,glc,0.0,0.13354389664512883,1.0033295404065086,0.3849353460465492,0.09280371918983793,0.9942978499297334,8
105,1,bhb,0.077393164108086,0.08032161364925453,0.998225018993904,0.16660089688356555,0.11160876733529701,1.0029176727057552,8
105,2,bhb,0.010384114413173837,0.0803741156953843,1.0000128656643834,0.592424680188185,0.05525603584310085,1.0000791562899118,27
105,1,glc,0.08391901582397429,0.018460037109274317,1.0560780960689315,0.9655828131085007,0.10517863472042896,0.9554616015598385,65
105,2,glc,0.10977567510248677,0.09930267981792934,1.028960964465668,0.1535933165008258,0.10704339631883276,1.0221239187227915,13
106,1,bhb,0.10011780654124038,0.09472990435193644,0.9999668737981671,1.000438919562488,0.030342532863067536,1.000040534213422,79
106,2,bhb,0.020682877430209086,0.08743634347306957,0.9962827787177754,0.4715374254320333,0.02082256354643767,1.0117601811263393,62
106,1,glc,0.1,0.1,1.0,1.0,0.017499999999999988,1.0,80
106,2,glc,0.0005240242907902647,0.08900317745256667,1.0017242344968738,0.5397973074471745,0.047928472708638606,1.0018524315167883,26
107,1,bhb,0.05918646463906097,0.012830820146016112,0.9441829307154505,0.8705671518339693,0.10571086992972958,1.022047171042821,19
107,2,bhb,0.1,0.1,0.9949177512067271,1.0050298106449234,0.016332586685791965,1.0005007888727857,74
107,1,glc,0.02015471849741568,0.10285103621572811,0.9827039037417377,0.5652383346376381,0.02537829373544977,0.9991791715761419,36
107,2,glc,0.0,0.1003712299022992,1.0084124953422822,0.44571074381354997,0.12594497349694667,1.002436076265238,14
111,1,bhb,0.09495495404502766,0.1,1.0,1.0,0.011950449449530415,1.0,79
111,2,bhb,0.09489848184251488,0.10026786497144771,1.0021778474645187,0.9945182710660713,0.030468722824342452,1.0005495279993348,78
111,1,glc,0.008692611035890871,0.07017886028943598,1.1057456834941266,0.5055213640801014,0.06035801178120513,0.9736515895472823,19
111,2,glc,0.013675595136452797,0.07148397142372062,1.0055561572429048,0.5584528794275114,0.08537913416173468,1.0665325108852086,25
117,1,bhb,0.10007136539688005,0.10001367030063033,1.0001347177999096,1.000206228729954,0.01749596355212651,0.9998672631531792,79
117,2,bhb,0.051736389930609514,0.14726498795732607,0.992369057902084,0.5671562264431358,0.19453144810759784,1.0347851637176915,3
117,1,glc,0.041797874332599454,0.10709671202361028,0.9474497649921393,1.0497263255120248,0.09972757510704572,0.9899118711637364,7
117,2,glc,0.05027324740620498,0.08488957027577528,0.9029057088662547,0.7394545209960295,0.11546235453653614,0.7920235478147202,10
118,1,glc,0.1,0.1,0.9949549540450277,1.0,0.01694504494495303,1.0,78
118,2,glc,0.02915155645212213,0.09675935159074622,1.0061310723882377,0.5785310738423507,0.027682690617578692,0.9325265875542806,49
119,1,bhb,0.009531638447102619,0.10152417797449458,0.9567110040625527,0.5710772368907996,0.05620521314977517,0.9991176645515552,24
119,2,bhb,0.032135134131154874,0.15377709959138744,0.9926885864351876,0.4699319152023471,0.05906660112646627,1.0000007500990997,11
119,1,glc,0.02751590755660239,0.0980894383506953,1.0422368875953214,0.9893960746856496,0.11067164855612845,1.0590056338637164,7
119,2,glc,0.013384624705178896,0.10326460076086912,0.944556325403205,0.8872586546899951,0.10294753857356972,1.1455238873685263,14
120,1,bhb,0.09994882093261082,0.09456818470542634,0.9945440521795519,1.0000202246164798,0.02865379139174172,1.0005133484075694,76
120,2,bhb,0.06931743180144129,0.0,1.1492762051669791,0.5546964640032923,0.059190002922693295,1.0355569477930897,38
