-7.465376377105712891e+00,-6.763133525848388672e+00
-7.087507247924804688e+00,-7.235707283020019531e+00
-7.293269157409667969e+00,-7.523108005523681641e+00
-7.174366950988769531e+00,-7.407906055450439453e+00
-7.278287887573242188e+00,-7.761379718780517578e+00
-7.464163780212402344e+00,-8.040242195129394531e+00
-7.224565029144287109e+00,-8.426521301269531250e+00
-7.418114185333251953e+00,-8.965412139892578125e+00
-7.346556186676025391e+00,-8.989606857299804688e+00
-7.372085094451904297e+00,-1.256207561492919922e+01
