-7.437474727630615234e+00,-7.091255187988281250e+00
-7.188439369201660156e+00,-7.068088054656982422e+00
-7.469253540039062500e+00,-7.944228649139404297e+00
-7.203723430633544922e+00,-7.768339157104492188e+00
-7.704264640808105469e+00,-8.997865676879882812e+00
-7.395975589752197266e+00,-8.811061859130859375e+00
-7.094347476959228516e+00,-8.569086074829101562e+00
-6.661710739135742188e+00,-8.733233451843261719e+00
-7.494290351867675781e+00,-1.024144649505615234e+01
-6.995188236236572266e+00,-1.029896736145019531e+01
