t_loglikelihood,t_logposterior_stimulus,t_logposterior,t_RPE_pos,t_RPE_neg,loglikelihood,logposterior_stimulus,logposterior,RPE_pos,RPE_neg
16.033848166000098,16.033848166000098,17.32685799900355,17.32685799900355,0.0,-3.851315327666245,0.0,0.0,0.005811857202752735,0.0
24.021708416003094,24.021708416003094,25.229148000005807,0.0,25.229148000005807,-6.8625673608593845,-0.0010154806471831535,-0.0005078692237043825,0.0,0.0
32.16652312500082,32.16652312500082,33.15084699999716,0.0,33.15084699999716,-8.590474583681615,-0.0016448911601081306,-0.0009164000866377364,0.0,0.0
38.54217541599792,38.54217541599792,39.43984879099298,0.0,39.43984879099298,-10.586093932708657,-0.004081310914298086,-0.0026542910156646116,0.0,0.0
47.23629900000378,47.23629900000378,48.31788645800407,0.0,48.31788645800407,-10.979494562061126,-0.007507803489442466,-29.738085852197088,0.0,-1.4133780515399818e-15
55.31005870799709,55.31005870799709,56.047840165992966,56.047840165992966,0.0,-4.778641256715542,-0.29553360685306806,-34.9748918980264,7.515231693002932e-18,0.0
61.24937679099821,61.24937679099821,62.53986304099817,62.53986304099817,0.0,-5.9575774151150425,-0.37144975628909105,-35.24311710541814,5.747164749031388e-18,0.0
68.23750979099714,68.23750979099714,69.05585720799718,0.0,69.05585720799718,-9.68896836202217,-0.0659174481631446,-0.0009911477623187892,0.0,0.0
76.17407875000208,76.17407875000208,76.88585587499983,0.0,76.88585587499983,-13.772217507107616,-0.014499356418854248,-0.0020797344839298404,0.0,0.0
84.58892183299758,84.58892183299758,85.08784966599342,85.08784966599342,0.0,-9.066919153067966,-0.1463108673292428,-34.18532334981501,1.6551891770744424e-17,0.0
94.20461537499796,94.20461537499796,94.86186937499588,94.86186937499588,0.0,-6.0905846328628455,-0.4424267355856868,-35.457434067319625,4.638493719772946e-18,0.0
99.70044012500148,99.70044012500148,100.27385862499796,0.0,100.27385862499796,-16.77176788891145,-0.03865269895235457,-0.003401932125790097,0.0,0.0
108.36953258299764,108.36953258299764,109.23087870800373,0.0,109.23087870800373,-14.930582800383714,-0.027490335747030414,-0.015842288348496325,0.0,0.0
116.99538741599827,116.99538741599827,116.99785962500027,0.0,116.99785962500027,-8.056482411199347,-0.06932615061532488,-0.0023297971727522793,0.0,-1.1999563321512392e-267
125.52270312500332,125.52270312500332,126.30387141700339,0.0,126.30387141700339,-16.08313862228971,-0.0530606489869605,-0.038736878361532945,0.0,0.0
133.75497066599928,133.75497066599928,134.5418615410017,134.5418615410017,0.0,-7.502818491391153,-0.31587821876777067,-35.04610789224818,6.998640103451792e-18,0.0
139.9483981250014,139.9483981250014,140.639855584006,0.0,140.639855584006,-11.66296021660939,-0.11928324292372494,-0.017136781434317072,0.0,0.0
147.00527791600325,147.00527791600325,147.63988016600342,0.0,147.63988016600342,-8.534443047181442,-0.639678835283128,-0.007310008269332258,0.0,0.0
155.54707233299996,155.54707233299996,156.36888316599652,0.0,156.36888316599652,-19.105018312600425,-0.3213194740046923,-0.3112184201907233,0.0,0.0
163.74523100000079,163.74523100000079,164.6378844589999,0.0,164.6378844589999,-10.78335096957418,-0.03939702234663933,-0.011117184531443058,0.0,-1.222433076e-315
172.47402554099972,172.47402554099972,173.15887833300076,173.15887833300076,0.0,-11.554510920533998,-0.4696025312192198,-35.466330178027704,4.597412170065398e-18,0.0
180.24959366599796,180.24959366599796,181.16989345699403,0.0,181.16989345699403,-15.553095703223502,-0.7992838912251248,-0.39098647993465896,0.0,0.0
186.10275612500118,186.10275612500118,186.90609016700182,0.0,186.90609016700182,-8.874543320616377,-0.5099536096831905,-18.913600404442473,0.0,-7.100233662306442e-11
194.44882329100074,194.44882329100074,195.24889762399835,195.24889762399835,0.0,-13.014656818316956,-0.6260521078401027,-35.90463564595518,2.9659224751833776e-18,0.0
203.0718113749972,203.0718113749972,203.8128779579929,0.0,203.8128779579929,-13.427065277075489,-0.6519670234796564,-0.16199489019378888,0.0,0.0
210.918520332998,210.918520332998,211.6408992910001,0.0,211.6408992910001,-13.488364532504908,-0.36350949164055457,-0.11937032966191019,0.0,0.0
218.97357595799986,218.97357595799986,219.63418624999758,0.0,219.63418624999758,-15.993897618996137,-0.9818604405877895,-35.85856064882883,0.0,-3.1057744440708814e-18
226.98973370800377,226.98973370800377,228.09890029200324,0.0,228.09890029200324,-17.161803747065775,-0.8334714408356945,-0.6874700707886277,0.0,0.0
234.00260054100363,234.00260054100363,235.33190124900284,0.0,235.33190124900284,-8.753245836319149,-0.4865844893911504,-0.01989500383476539,0.0,0.0
241.76682491599786,241.76682491599786,242.6139094579994,0.0,242.6139094579994,-15.934151167859023,-0.38979633929604596,-0.28581802194625894,0.0,0.0
248.091929041002,248.091929041002,249.21491279100155,0.0,249.21491279100155,-11.401244496198057,-0.22191771036680485,-34.4761117442132,0.0,-1.2375417030011291e-17
255.98400550000224,255.98400550000224,257.17091350000555,0.0,257.17091350000555,-13.106724857921925,-0.5979370225748024,-35.634795160099046,0.0,-3.884633302741061e-18
261.8173840829986,261.8173840829986,262.86417025000264,0.0,262.86417025000264,-12.171031318641154,-0.35479329808037186,-35.01068791432071,0.0,-7.250974235682538e-18
268.45585295800265,268.45585295800265,269.1819033329957,0.0,269.1819033329957,-9.675804242836763,-0.18932121074445618,-19.766280156552806,0.0,-3.026624413514477e-11
274.2254907910028,274.2254907910028,275.3849276250039,0.0,275.3849276250039,-16.25621856963747,-0.5601437322664644,-8.204175117043633e-10,0.0,-1.024035731594104e-233
280.28325129100267,280.28325129100267,280.9489189160013,0.0,280.9489189160013,-12.593770629281387,-0.07610218975264438,-1.868880161737252e-9,0.0,-7.508772673375528e-239
288.5554501660008,288.5554501660008,289.58591583300586,0.0,289.58591583300586,-13.162231440577528,-0.7780447411233276,-0.2170131145227856,0.0,0.0
296.5065956250037,296.5065956250037,297.25391866700375,0.0,297.25391866700375,-8.77923791746974,-0.2155216649778211,-2.56331667003451e-9,0.0,-9.536146878306733e-183
303.23285891600244,303.23285891600244,305.068930333,0.0,305.068930333,-12.861997161407162,-0.20509419241821902,-1.6640733235817606e-10,0.0,-2.243213207349015e-227
311.9393512079987,311.9393512079987,312.60892795800464,0.0,312.60892795800464,-10.78553936957303,-0.2339968693115182,-0.03888119664327938,0.0,0.0
317.8174454580003,317.8174454580003,318.74993074899976,0.0,318.74993074899976,-10.066767116426012,-0.037714808241172904,-17.150233872752406,0.0,-4.140883349731091e-10
324.91993491599715,324.91993491599715,326.11692033299187,0.0,326.11692033299187,-11.022298416962673,-0.023435791376890336,-19.36545876574929,0.0,-4.518903313784351e-11
331.85286704100145,331.85286704100145,332.7979174160064,332.7979174160064,0.0,-14.04290428596923,-0.13401209016635818,-34.10157995039421,1.7997696925033307e-17,0.0
339.95803833300306,339.95803833300306,340.6989422080005,0.0,340.6989422080005,-14.380343538129376,-0.0022525917101994253,-17.865049242723877,0.0,-2.0260615082121424e-10
348.1698882499986,348.1698882499986,349.0232737499973,0.0,349.0232737499973,-13.386564108329653,-0.3935634294752628,-0.0009748778528511082,0.0,-4.81744e-319
354.51962666599866,354.51962666599866,355.040926207992,355.040926207992,0.0,-12.74944591215541,-0.5858806039530045,-35.812026089608466,3.253715785566629e-18,0.0
361.6555498329981,361.6555498329981,362.4829344989994,0.0,362.4829344989994,-17.94394884740442,-0.5889779554881152,-24.081443104548246,0.0,-4.0448933405744923e-13
367.6466418330019,367.6466418330019,368.4219425830015,0.0,368.4219425830015,-9.88838487808306,-0.5752850743522195,-0.006180009985179424,0.0,-1.3562305955504832e-271
375.86833849999675,375.86833849999675,376.7049517089981,0.0,376.7049517089981,-18.55560244537754,-0.3121445460556238,-22.300285819800674,0.0,-2.4013411016804426e-12
