-7.294643402099609375e+00,-6.802869796752929688e+00
-7.420356750488281250e+00,-7.086609840393066406e+00
-7.388948917388916016e+00,-7.272748470306396484e+00
-7.593509674072265625e+00,-8.384369850158691406e+00
-7.273302078247070312e+00,-8.248534202575683594e+00
-7.260990619659423828e+00,-8.897177696228027344e+00
-6.934905529022216797e+00,-9.139560699462890625e+00
-7.008723735809326172e+00,-9.977918624877929688e+00
-7.182319164276123047e+00,-1.242074680328369141e+01
-7.167853355407714844e+00,-1.280388069152832031e+01
