-7.217450618743896484e+00,-7.118396759033203125e+00
-7.592822551727294922e+00,-7.736646175384521484e+00
-7.211287975311279297e+00,-7.369971752166748047e+00
-7.423981189727783203e+00,-7.675336837768554688e+00
-7.532623767852783203e+00,-7.948642730712890625e+00
-7.438210010528564453e+00,-8.596262931823730469e+00
-7.391158103942871094e+00,-8.776191711425781250e+00
-6.963462352752685547e+00,-8.393705368041992188e+00
-6.750546932220458984e+00,-8.800680160522460938e+00
-6.936750411987304688e+00,-9.590324401855468750e+00
