-7.052233219146728516e+00,-7.114809989929199219e+00
-7.370586395263671875e+00,-7.334290027618408203e+00
-7.244001865386962891e+00,-6.852205753326416016e+00
-7.681951045989990234e+00,-7.108108043670654297e+00
-8.149182319641113281e+00,-7.031651496887207031e+00
-8.145300865173339844e+00,-6.994532585144042969e+00
-9.216543197631835938e+00,-7.515315532684326172e+00
-9.341161727905273438e+00,-7.383376598358154297e+00
-1.141040325164794922e+01,-7.592355728149414062e+00
-1.276097393035888672e+01,-7.112218856811523438e+00
