-7.790607929229736328e+00,-7.496747493743896484e+00
-7.241704940795898438e+00,-7.118934631347656250e+00
-7.176229476928710938e+00,-7.110320568084716797e+00
-7.353203296661376953e+00,-7.553114414215087891e+00
-6.956634044647216797e+00,-7.318127155303955078e+00
-7.103672504425048828e+00,-7.812812805175781250e+00
-7.059295177459716797e+00,-7.998575687408447266e+00
-7.014075756072998047e+00,-8.372633934020996094e+00
-7.419588088989257812e+00,-9.810968399047851562e+00
-7.136898040771484375e+00,-1.067205810546875000e+01
