t_loglikelihood,t_logposterior_stimulus,t_logposterior,t_RPE_pos,t_RPE_neg,loglikelihood,logposterior_stimulus,logposterior,RPE_pos,RPE_neg
16.0361795000063,16.0361795000063,17.007798458013028,17.007798458013028,0.0,-12.609940352597313,0.0,0.0,0.023161524739475324,0.0
24.1390058749967,24.1390058749967,25.68382670800206,0.0,25.68382670800206,-5.797689519236964,-0.3517408513880538,-34.4866658053194,0.0,-4.880097322164765e-17
32.7308269170026,32.7308269170026,33.80704195899311,0.0,33.80704195899311,-3.9051245467727225,-0.6020345121517803,-0.15255964298659208,0.0,0.0
38.9973126670084,38.9973126670084,40.458843708009255,0.0,40.458843708009255,-9.117356718271006,-0.863565131484652,-0.6207561623561215,0.0,0.0
47.5069376250031,47.5069376250031,48.72385237499844,0.0,48.72385237499844,-6.0510762899862955,-0.9244543996319603,-0.6931471805599436,0.0,0.0
55.4517427079991,55.4517427079991,56.6508534169989,56.6508534169989,0.0,-7.557364254623211,-0.6635167902440902,-35.2849599676275,2.1965127748612603e-17,0.0
61.5258856250002,61.5258856250002,62.30785529200509,62.30785529200509,0.0,-13.42078707394084,-0.9318380435040137,-1.1410918479116212,0.0073994127404617294,0.0
68.2569356669992,68.2569356669992,68.90986162499757,0.0,68.90986162499757,-7.861106497216331,-0.8710516726340991,-0.5810593472089618,0.0,0.0
75.9630342919991,75.9630342919991,76.94787179199923,0.0,76.94787179199923,-6.180599640547714,-1.0991352234247351,-35.81772608353804,0.0,-1.2893070255172726e-17
84.922735375003,84.922735375003,85.75787591599514,85.75787591599514,0.0,-7.679545461869896,-0.9909731966584072,-36.4658713401781,6.743268316831083e-18,0.0
93.8426607080037,93.8426607080037,94.66688124899522,0.0,94.66688124899522,-5.176500472207158,-0.8350185965173882,-35.746116141578966,0.0,-1.3850203414142922e-17
100.131054708007,100.131054708007,101.52590479201216,0.0,101.52590479201216,-6.88209870872364,-1.2130758932963097,-36.675955156622464,0.0,-5.465528943571797e-18
109.026915625,109.026915625,110.55689395799742,110.55689395799742,0.0,-9.805025605644186,-0.8376397263780806,-35.860886809515065,1.2348433976742655e-17,0.0
117.886622708,117.886622708,118.70491712499665,0.0,118.70491712499665,-7.7201521411669365,-1.2149111843942126,-0.8080895696835384,0.0,0.0
125.2855175,125.2855175,126.81593475000366,0.0,126.81593475000366,-13.097894207211343,-0.9408625962993735,-0.5560271925268676,0.0,0.0
133.679548291999,133.679548291999,135.0439374169948,0.0,135.0439374169948,-3.8262732924599954,-0.8750754665031337,-0.6284314885785154,0.0,0.0
140.133740707999,140.133740707999,141.6569316249951,0.0,141.6569316249951,-8.18620068889366,-0.862082496942314,-0.6535754116799719,0.0,0.0
147.115157499997,147.115157499997,148.2279452079968,0.0,148.2279452079968,-2.9701832588542585,-1.0462239663492188,-35.5777574480917,0.0,-1.6389790540395907e-17
155.845052582998,155.845052582998,157.4489676660018,0.0,157.4489676660018,-3.695755322174606,-1.4823316798447541,-36.72804322653908,0.0,-5.188127460624234e-18
164.114780958,164.114780958,164.96996291600252,0.0,164.96996291600252,-4.639672144208288,-1.4401181740984814,-0.7615534799855066,0.0,-4.7343371637088155e-251
172.956062833007,172.956062833007,174.18498287501248,0.0,174.18498287501248,-5.099565251928922,-1.1336334884272707,-0.5004291076990715,0.0,0.0
