t_loglikelihood,t_logposterior_stimulus,t_logposterior,t_RPE_pos,t_RPE_neg,loglikelihood,logposterior_stimulus,logposterior,RPE_pos,RPE_neg
16.043839540998306,16.043839540998306,16.912861289998546,0.0,16.912861289998546,-3.120623769564457,0.0,0.0,0.0,-0.006217435580738564
24.393301041000086,24.393301041000086,25.145872873999906,0.0,25.145872873999906,-6.0510762899862955,-0.4054651081081646,-0.6931471805599445,0.0,-0.0031087177903692848
33.049221207998926,33.049221207998926,33.6181382499999,33.6181382499999,0.0,-6.513736339333151,-0.5581917975933619,0.0,0.006217435580738564,0.0
39.2988911249995,39.2988911249995,39.94389516600131,39.94389516600131,0.0,-6.013515162074523,-0.635701639031133,-0.680175983867187,0.003149304238631368,0.0
47.95088874999783,47.95088874999783,48.43388445799792,48.43388445799792,0.0,-8.771820690577009,-0.5623176649459651,-0.7384094190160688,0.0029711471281166483,0.0
55.71784629099784,55.71784629099784,56.324146998995275,56.324146998995275,0.0,-6.753515730175574,-0.7189644150263366,-0.9917603581637806,0.002306190842476827,0.0
61.85218449999957,61.85218449999957,62.42188749900015,0.0,62.42188749900015,-5.328654993211599,-0.8419531012848589,-0.33451785429114267,0.0,-0.004449713363432617
68.53280799999993,68.53280799999993,69.06591375000062,69.06591375000062,0.0,-9.1670039620709,-0.6557784751924647,-0.6544634166059513,0.0032313309755010464,0.0
76.03329849999864,76.03329849999864,76.54490958300084,0.0,76.54490958300084,-3.567328293523551,-1.0859185660318889,-0.7486792448490256,0.0,-0.002940790112031493
84.88366024999777,84.88366024999777,85.55692933299724,0.0,85.55692933299724,-2.7119808590043277,-1.1685695832095364,-1.241138214953752,0.0,-0.001797180990245057
93.65225745799762,93.65225745799762,94.35393004099751,0.0,94.35393004099751,-4.687054055374671,-0.8847241440760776,-0.6044240530987217,0.0,-4.520551915367196e-45
99.92921025000032,99.92921025000032,100.45893725000133,0.0,100.45893725000133,-4.205234723911281,-0.9804930312505755,-1.2084451773197813,0.0,-0.0018569072934323857
108.71686829099781,108.71686829099781,109.36015595799472,109.36015595799472,0.0,-9.633201180421938,-0.43454877239026857,-34.541505642639684,1.2400979587887003e-17,0.0
117.46554170799936,117.46554170799936,118.10795183299706,0.0,118.10795183299706,-2.994050376074839,-1.0337487089359962,-0.6342793364643149,0.0,-6.717513725636571e-48
124.76691395799935,124.76691395799935,125.62895670799844,0.0,125.62895670799844,-4.9180365367947765,-0.9143372010946456,-1.1364153918939852,0.0,-0.0019955947850733664
133.0418973329979,133.0418973329979,133.6539674159976,0.0,133.6539674159976,-5.213930593942419,-0.7881100371644534,-0.6180148480081273,0.0,-8.266833295837248e-61
139.3142528749995,139.3142528749995,139.9669744999992,139.9669744999992,0.0,-6.204817617156358,-0.8159999072114461,-0.42509208991720815,0.004064397216440259,0.0
146.45334408299823,146.45334408299823,147.54997604099844,147.54997604099844,0.0,-11.6361460308672,-0.5037664151700643,-0.5677428520752841,0.003524063346350152,0.0
155.09715579099793,155.09715579099793,155.77599591599937,155.77599591599937,0.0,-6.385996517572141,-0.873406274768965,-1.0524993526400817,0.0021702843222392485,0.0
163.360469457999,163.360469457999,164.11299508199954,164.11299508199954,0.0,-12.609940352597313,-0.5318067244849054,-0.7389510822166994,0.002969538202840834,0.0
172.11654712499876,172.11654712499876,172.91601112400167,0.0,172.91601112400167,-3.727944050818456,-1.1680832014989768,-0.7475424684693444,0.0,-0.00294413503362217
179.95475620800062,179.95475620800062,180.7310034580005,180.7310034580005,0.0,-11.745660950704996,-0.5799411772888838,-0.5896573188118186,0.0034476754345890846,0.0
185.8807174579997,185.8807174579997,186.3942199999983,0.0,186.3942199999983,-3.790765313884199,-1.2149947801531864,-0.9575281325782079,0.0,-0.002386503688674882
194.2917276659973,194.2917276659973,194.9460252079989,0.0,194.9460252079989,-4.346064739885017,-1.1359424311628041,-1.2023065159963497,0.0,-0.0018683412771870005
203.00389004099998,203.00389004099998,203.6020286239982,203.6020286239982,0.0,-10.669521853403094,-0.5277041880070854,-35.040882585691286,7.526262159914223e-18,0.0
210.90756154100018,210.90756154100018,211.81603691599958,211.81603691599958,0.0,-11.366782189517254,-0.42552221275532354,-34.89346788721451,8.721691722158286e-18,0.0
219.01130816599834,219.01130816599834,219.65624783199746,219.65624783199746,0.0,-9.980823194440408,-0.40520901150990163,-34.79111340850687,9.66168151205218e-18,0.0
227.11100724999778,227.11100724999778,227.9020624579971,0.0,227.9020624579971,-7.078223784939164,-0.5203045549873107,-0.2728308301680791,0.0,-3.6040227521589264e-61
232.82776499999818,232.82776499999818,233.6960477909961,233.6960477909961,0.0,-6.019686751977597,-0.8157175065626703,-0.6093889514185475,0.0033803139312986877,0.0
242.15249308299826,242.15249308299826,242.71903683199707,0.0,242.71903683199707,-4.290105946947658,-1.0573343944693603,-0.9172956177843687,0.0,-0.002484476362177766
248.50088166599744,248.50088166599744,249.1240734569983,0.0,249.1240734569983,-5.649597013013956,-0.9659885172006355,-1.1160301496940814,0.0,-0.0020366929428371062
256.4747708750001,256.4747708750001,257.37508275000073,0.0,257.37508275000073,-2.4267785853570696,-1.2239929000602956,-0.9382451460694043,0.0,-4.280991197435608e-53
262.4058070829997,262.4058070829997,263.05607754099765,263.05607754099765,0.0,-11.52500714057446,-0.513603557342643,-0.3244861936562682,0.004494576025089567,0.0
269.04695145799997,269.04695145799997,269.5350956660004,269.5350956660004,0.0,-9.689442975286319,-0.6898851736845906,-0.7625996234562287,0.002900136811406427,0.0
274.983211499999,274.983211499999,275.5531085830007,0.0,275.5531085830007,-4.7825661231533525,-1.0916614117039014,-0.8787538146618914,0.0,-0.002582101806643428
281.0837865829999,281.0837865829999,281.54728916599925,281.54728916599925,0.0,-6.019686751977597,-1.0012160045547196,-0.9040884326010534,0.002517506941943565,0.0
289.4172403329976,289.4172403329976,290.1360987909975,0.0,290.1360987909975,-5.099565251928922,-1.0764827610421213,-0.9259802110410931,0.0,-0.002462993117164585
297.41729162499905,297.41729162499905,297.8781143740016,297.8781143740016,0.0,-11.97041415393432,-0.6257967060154712,-0.5531330199726039,0.0035759272591748747,0.0
304.17868537499817,304.17868537499817,304.78012154099633,0.0,304.78012154099633,-5.62175211942512,-1.060346694504032,-0.9229132437455636,0.0,-0.0024705586321673027
