t_loglikelihood,t_logposterior_stimulus,t_logposterior,t_RPE_pos,t_RPE_neg,loglikelihood,logposterior_stimulus,logposterior,RPE_pos,RPE_neg
16.033137584000087,16.033137584000087,17.668885000000046,17.668885000000046,0.0,-4.537306808767793,0.0,0.0,0.022165235581728813,0.0
24.319258916999843,24.319258916999843,25.13390112499974,25.13390112499974,0.0,-7.887748018876769,-0.4054651081081637,-0.6931471805599436,0.011082617790864425,0.0
38.93650683399983,38.93650683399983,39.8269111249997,0.0,39.8269111249997,-9.02477053904473,-0.538358875664839,0.0,0.0,-0.022165235581728813
46.79431670899976,46.79431670899976,46.79589729200006,0.0,46.79589729200006,-8.140849400766976,-0.6609199493825084,-0.709220835486061,0.0,-0.01090590364261014
54.29011704200002,54.29011704200002,55.35492595799997,0.0,55.35492595799997,-4.706455312914481,-0.7514241429981849,-0.5213704011048987,0.0,0.0
61.33867250000003,61.33867250000003,62.34392758299964,62.34392758299964,0.0,-3.1370052469729677,-1.0229425049985101,-0.5903044648927196,0.012283054527271074,0.0
67.79241649999994,67.79241649999994,68.646934375,68.646934375,0.0,-4.614705310051164,-0.9817059050982397,-1.1189455254172813,0.007239698567947906,0.0
75.39529212499974,75.39529212499974,76.21993891699958,0.0,76.21993891699958,-7.273260071950549,-0.5768404491278307,-34.78921785574703,0.0,-3.450936775845262e-17
83.78294208399984,83.78294208399984,84.35694104199956,0.0,84.35694104199956,-6.682894695676528,-0.5883803377427244,-0.3233813172277298,0.0,0.0
92.5317897089999,92.5317897089999,92.53492295900014,92.53492295900014,0.0,-3.6337375520463118,-1.1091311849847276,-1.3558210014633278,0.005712770430456608,0.0
99.32730349999974,99.32730349999974,100.11995108400015,0.0,100.11995108400015,-5.7631778407587815,-0.735168171319013,-0.6019267038659635,0.0,0.0
108.19968641700007,108.19968641700007,108.77296379200016,0.0,108.77296379200016,-10.31779486559058,-0.5072206393227141,-0.1427722159985887,0.0,-0.019216184769465846
116.80951374999995,116.80951374999995,117.33997250000039,0.0,117.33997250000039,-11.269537205638779,-0.5452875166437412,-0.5987149794040434,0.0,-0.012180180935256598
124.54662183399978,124.54662183399978,125.22998204199985,0.0,125.22998204199985,-5.790972508942605,-1.0733088138987714,-1.2762774138356558,0.0,-0.0061857464323243315
132.76942566699972,132.76942566699972,133.5139705839997,133.5139705839997,0.0,-7.002762177871535,-0.7207420311352992,-35.08177752075077,2.5756091220979036e-17,0.0
139.33727591699972,139.33727591699972,140.13696687599986,140.13696687599986,0.0,-4.352712748715333,-0.9728803474055558,-35.94970411293893,1.0812950749655952e-17,0.0
146.5475779999997,146.5475779999997,148.36498220899966,0.0,148.36498220899966,-4.452124697467256,-0.8795633200861035,-0.4794167543595993,0.0,0.0
155.31041666700003,155.31041666700003,156.60695216700014,0.0,156.60695216700014,-3.763340697981074,-1.1227489092175356,-1.3442934396863828,0.0,-0.005779005777065846
164.4161867089997,164.4161867089997,164.52800762599963,0.0,164.52800762599963,-8.528115806391632,-0.5119805666146195,-0.40196903774518233,0.0,0.0
172.27598958399994,172.27598958399994,173.87301387499974,173.87301387499974,0.0,-9.63124230578588,-0.601420740924743,-0.22359656127833105,0.017724157426530208,0.0
179.67866862499977,179.67866862499977,180.50302275000013,180.50302275000013,0.0,-6.208461636233406,-0.9511098508689493,-1.0049828509618166,0.008113604703182694,0.0
185.42866924999998,185.42866924999998,186.25301679099994,0.0,186.25301679099994,-4.135277185741098,-1.0336400057276132,-35.772493719616044,0.0,-1.2909389986998268e-17
193.94763437499978,193.94763437499978,194.71702354099898,0.0,194.71702354099898,-5.0082928754336145,-0.9123058418519863,-35.92631693077976,0.0,-1.1068815514229046e-17
202.44456320899963,202.44456320899963,203.43502058399963,0.0,203.43502058399963,-5.856334705105074,-0.701113566146879,-35.5498495250155,0.0,-1.612868150711902e-17
210.5346707499998,210.5346707499998,211.62903741699984,0.0,211.62903741699984,-7.1334465671993,-0.45646570428395883,-34.907543325783536,0.0,-3.0658358903963833e-17
218.87862358400025,218.87862358400025,219.80705479200014,0.0,219.80705479200014,-7.554569654429489,-0.3609308477606614,-34.57549758276988,0.0,-4.2732129704805234e-17
226.85060829199983,226.85060829199983,227.70506075000003,0.0,227.70506075000003,-6.877672659189136,-0.352363862284351,-0.18868618521678826,0.0,0.0
233.91391987499946,233.91391987499946,235.08106012500002,235.08106012500002,0.0,-7.8054190417135665,-0.5982127526476013,-0.851695532786712,0.009457703209575414,0.0
241.9846699169998,241.9846699169998,242.7170638749999,0.0,242.7170638749999,-6.6756422525087755,-0.5895047397245126,-34.38371618754245,0.0,-5.1765944170993363e-17
248.5766452920002,248.5766452920002,249.57307300000002,0.0,249.57307300000002,-4.1261862570223204,-0.8043543761287806,-0.5181918343229928,0.0,0.0
256.6112212089997,256.6112212089997,257.679076418,257.679076418,0.0,-6.37611057081736,-0.7438759742393959,-1.03467443621488,0.007876240219261726,0.0
262.51476887499985,262.51476887499985,263.400077709,0.0,263.400077709,-5.671302903604242,-0.7412423309332095,-0.6247044804421726,0.0,0.0
269.2166450419995,269.2166450419995,269.94308124999907,0.0,269.94308124999907,-6.174631147657931,-0.8787357003160041,-0.3294061122858025,0.0,-0.015944580395928765
275.48260458399955,275.48260458399955,276.442085750999,0.0,276.442085750999,-7.049659732128617,-0.8513660268102878,-0.876697207464419,0.0,-0.009224176237785832
281.61410812500026,281.61410812500026,282.45631591700067,282.45631591700067,0.0,-8.043433440842751,-0.5837227478746385,-35.157182336198815,2.3885374737492685e-17,0.0
290.00984058399945,290.00984058399945,291.0861112509997,0.0,291.0861112509997,-6.8725095393591715,-0.6150159867627494,-0.2704527232681766,0.0,0.0
