-7.525440692901611328e+00,-7.471531867980957031e+00
-7.242636680603027344e+00,-7.127630710601806641e+00
-7.633563995361328125e+00,-7.351589679718017578e+00
-7.752339363098144531e+00,-7.449927806854248047e+00
-7.970613479614257812e+00,-7.118719100952148438e+00
-8.967789649963378906e+00,-7.095461845397949219e+00
-9.594611167907714844e+00,-7.089425563812255859e+00
-9.805283546447753906e+00,-7.167377471923828125e+00
-1.104697799682617188e+01,-7.434146404266357422e+00
-1.117591571807861328e+01,-7.392620563507080078e+00
