-6.942291736602783203e+00,-7.167606353759765625e+00
-7.213687896728515625e+00,-7.361540317535400391e+00
-7.499394416809082031e+00,-7.338521480560302734e+00
-7.440017223358154297e+00,-7.220757007598876953e+00
-8.019738197326660156e+00,-7.191124439239501953e+00
-8.144288063049316406e+00,-7.261365890502929688e+00
-8.450053215026855469e+00,-7.489023208618164062e+00
-8.317382812500000000e+00,-7.343479633331298828e+00
-8.751655578613281250e+00,-7.462808609008789062e+00
-9.081241607666015625e+00,-7.264206886291503906e+00
