-7.082037925720214844e+00,-7.051393508911132812e+00
-7.399133205413818359e+00,-7.158080577850341797e+00
-7.284580707550048828e+00,-6.892100811004638672e+00
-8.549218177795410156e+00,-7.400712966918945312e+00
-8.452523231506347656e+00,-7.239140510559082031e+00
-8.412878990173339844e+00,-7.073990345001220703e+00
-8.518640518188476562e+00,-7.132037639617919922e+00
-9.622536659240722656e+00,-7.444079875946044922e+00
-9.861157417297363281e+00,-7.034029960632324219e+00
-1.070989894866943359e+01,-7.099647998809814453e+00
