-7.360879421234130859e+00,-7.019583225250244141e+00
-7.080086231231689453e+00,-7.086266040802001953e+00
-6.932100296020507812e+00,-7.030312061309814453e+00
-7.005033969879150391e+00,-8.187188148498535156e+00
-7.516675472259521484e+00,-9.210317611694335938e+00
-7.367693901062011719e+00,-9.497670173645019531e+00
-7.406302928924560547e+00,-9.640426635742187500e+00
-7.407086849212646484e+00,-9.867798805236816406e+00
-7.408907890319824219e+00,-1.036446666717529297e+01
-7.277155399322509766e+00,-1.074803447723388672e+01
