-7.130298137664794922e+00,-7.055462360382080078e+00
-7.230815410614013672e+00,-7.312330722808837891e+00
-7.083213329315185547e+00,-7.191453456878662109e+00
-7.116739749908447266e+00,-7.857251167297363281e+00
-7.399940013885498047e+00,-8.235846519470214844e+00
-7.465547084808349609e+00,-8.767414093017578125e+00
-7.359703540802001953e+00,-9.048109054565429688e+00
-7.352654457092285156e+00,-1.002292346954345703e+01
-6.997517108917236328e+00,-1.006240940093994141e+01
-7.159694194793701172e+00,-1.326115703582763672e+01
